"origin_date","horizon","target_end_date","output_type_id","value","output_type","target","location"
2025-10-01,1,2025-09-28,0.01,1722.65,"quantile","ILI incidence","AT"
2025-10-01,1,2025-09-28,0.025,1731.425,"quantile","ILI incidence","AT"
2025-10-01,1,2025-09-28,0.05,1743.7,"quantile","ILI incidence","AT"
2025-10-01,1,2025-09-28,0.1,1756.8,"quantile","ILI incidence","AT"
2025-10-01,1,2025-09-28,0.15,1767.85,"quantile","ILI incidence","AT"
2025-10-01,1,2025-09-28,0.2,1772,"quantile","ILI incidence","AT"
2025-10-01,1,2025-09-28,0.25,1778.75,"quantile","ILI incidence","AT"
2025-10-01,1,2025-09-28,0.3,1784.1,"quantile","ILI incidence","AT"
2025-10-01,1,2025-09-28,0.35,1789.3,"quantile","ILI incidence","AT"
2025-10-01,1,2025-09-28,0.4,1792.6,"quantile","ILI incidence","AT"
2025-10-01,1,2025-09-28,0.45,1798.1,"quantile","ILI incidence","AT"
2025-10-01,1,2025-09-28,0.5,1802,"quantile","ILI incidence","AT"
2025-10-01,1,2025-09-28,0.55,1807.45,"quantile","ILI incidence","AT"
2025-10-01,1,2025-09-28,0.6,1814.4,"quantile","ILI incidence","AT"
2025-10-01,1,2025-09-28,0.65,1819.35,"quantile","ILI incidence","AT"
2025-10-01,1,2025-09-28,0.7,1824.3,"quantile","ILI incidence","AT"
2025-10-01,1,2025-09-28,0.75,1830,"quantile","ILI incidence","AT"
2025-10-01,1,2025-09-28,0.8,1833,"quantile","ILI incidence","AT"
2025-10-01,1,2025-09-28,0.85,1837.45,"quantile","ILI incidence","AT"
2025-10-01,1,2025-09-28,0.9,1847.3,"quantile","ILI incidence","AT"
2025-10-01,1,2025-09-28,0.95,1872,"quantile","ILI incidence","AT"
2025-10-01,1,2025-09-28,0.975,1876.675,"quantile","ILI incidence","AT"
2025-10-01,1,2025-09-28,0.99,1881.37,"quantile","ILI incidence","AT"
2025-10-01,1,2025-09-28,0.01,85.94,"quantile","ILI incidence","BE"
2025-10-01,1,2025-09-28,0.025,87.475,"quantile","ILI incidence","BE"
2025-10-01,1,2025-09-28,0.05,88.95,"quantile","ILI incidence","BE"
