"origin_date","horizon","target_end_date","output_type_id","value","output_type","target","location"
2026-02-04,1,2026-02-01,0.01,2773.55,"quantile","ILI incidence","AT"
2026-02-04,1,2026-02-01,0.025,2783.9,"quantile","ILI incidence","AT"
2026-02-04,1,2026-02-01,0.05,2799.6,"quantile","ILI incidence","AT"
2026-02-04,1,2026-02-01,0.1,2816.7,"quantile","ILI incidence","AT"
2026-02-04,1,2026-02-01,0.15,2829.85,"quantile","ILI incidence","AT"
2026-02-04,1,2026-02-01,0.2,2835.8,"quantile","ILI incidence","AT"
2026-02-04,1,2026-02-01,0.25,2844.5,"quantile","ILI incidence","AT"
2026-02-04,1,2026-02-01,0.3,2850.8,"quantile","ILI incidence","AT"
2026-02-04,1,2026-02-01,0.35,2858,"quantile","ILI incidence","AT"
2026-02-04,1,2026-02-01,0.4,2862,"quantile","ILI incidence","AT"
2026-02-04,1,2026-02-01,0.45,2869.55,"quantile","ILI incidence","AT"
2026-02-04,1,2026-02-01,0.5,2873.5,"quantile","ILI incidence","AT"
2026-02-04,1,2026-02-01,0.55,2880,"quantile","ILI incidence","AT"
2026-02-04,1,2026-02-01,0.6,2890.8,"quantile","ILI incidence","AT"
2026-02-04,1,2026-02-01,0.65,2896.7,"quantile","ILI incidence","AT"
2026-02-04,1,2026-02-01,0.7,2903.2,"quantile","ILI incidence","AT"
2026-02-04,1,2026-02-01,0.75,2909.25,"quantile","ILI incidence","AT"
2026-02-04,1,2026-02-01,0.8,2913.4,"quantile","ILI incidence","AT"
2026-02-04,1,2026-02-01,0.85,2921.75,"quantile","ILI incidence","AT"
2026-02-04,1,2026-02-01,0.9,2930.4,"quantile","ILI incidence","AT"
2026-02-04,1,2026-02-01,0.95,2961,"quantile","ILI incidence","AT"
2026-02-04,1,2026-02-01,0.975,2966.725,"quantile","ILI incidence","AT"
2026-02-04,1,2026-02-01,0.99,2973.46,"quantile","ILI incidence","AT"
2026-02-04,1,2026-02-01,0.01,405.79,"quantile","ILI incidence","BE"
2026-02-04,1,2026-02-01,0.025,413.325,"quantile","ILI incidence","BE"
2026-02-04,1,2026-02-01,0.05,421.9,"quantile","ILI incidence","BE"
2026-02-04,1,2026-02-01,0.1,428.8,"quantile","ILI incidence","BE"
2026-02-04,1,2026-02-01,0.15,433,"quantile","ILI incidence","BE"
2026-02-04,1,2026-02-01,0.2,434.8,"quantile","ILI incidence","BE"
2026-02-04,1,2026-02-01,0.25,439.5,"quantile","ILI incidence","BE"
2026-02-04,1,2026-02-01,0.3,442.7,"quantile","ILI incidence","BE"
2026-02-04,1,2026-02-01,0.35,444.65,"quantile","ILI incidence","BE"
2026-02-04,1,2026-02-01,0.4,449,"quantile","ILI incidence","BE"
2026-02-04,1,2026-02-01,0.45,451,"quantile","ILI incidence","BE"
2026-02-04,1,2026-02-01,0.5,452.5,"quantile","ILI incidence","BE"
2026-02-04,1,2026-02-01,0.55,456.45,"quantile","ILI incidence","BE"
2026-02-04,1,2026-02-01,0.6,459,"quantile","ILI incidence","BE"
2026-02-04,1,2026-02-01,0.65,460.35,"quantile","ILI incidence","BE"
2026-02-04,1,2026-02-01,0.7,464.6,"quantile","ILI incidence","BE"
2026-02-04,1,2026-02-01,0.75,468.25,"quantile","ILI incidence","BE"
2026-02-04,1,2026-02-01,0.8,469,"quantile","ILI incidence","BE"
2026-02-04,1,2026-02-01,0.85,471.15,"quantile","ILI incidence","BE"
2026-02-04,1,2026-02-01,0.9,477,"quantile","ILI incidence","BE"
2026-02-04,1,2026-02-01,0.95,486.2,"quantile","ILI incidence","BE"
2026-02-04,1,2026-02-01,0.975,492,"quantile","ILI incidence","BE"
2026-02-04,1,2026-02-01,0.99,498.01,"quantile","ILI incidence","BE"
2026-02-04,1,2026-02-01,0.01,125.98,"quantile","ILI incidence","HR"
2026-02-04,1,2026-02-01,0.025,126,"quantile","ILI incidence","HR"
2026-02-04,1,2026-02-01,0.05,128.9,"quantile","ILI incidence","HR"
2026-02-04,1,2026-02-01,0.1,133.9,"quantile","ILI incidence","HR"
2026-02-04,1,2026-02-01,0.15,136,"quantile","ILI incidence","HR"
2026-02-04,1,2026-02-01,0.2,138.8,"quantile","ILI incidence","HR"
2026-02-04,1,2026-02-01,0.25,142,"quantile","ILI incidence","HR"
2026-02-04,1,2026-02-01,0.3,143,"quantile","ILI incidence","HR"
2026-02-04,1,2026-02-01,0.35,146,"quantile","ILI incidence","HR"
2026-02-04,1,2026-02-01,0.4,146,"quantile","ILI incidence","HR"
2026-02-04,1,2026-02-01,0.45,147.55,"quantile","ILI incidence","HR"
2026-02-04,1,2026-02-01,0.5,148,"quantile","ILI incidence","HR"
2026-02-04,1,2026-02-01,0.55,150,"quantile","ILI incidence","HR"
2026-02-04,1,2026-02-01,0.6,152.4,"quantile","ILI incidence","HR"
2026-02-04,1,2026-02-01,0.65,153.35,"quantile","ILI incidence","HR"
2026-02-04,1,2026-02-01,0.7,155.3,"quantile","ILI incidence","HR"
2026-02-04,1,2026-02-01,0.75,158,"quantile","ILI incidence","HR"
2026-02-04,1,2026-02-01,0.8,160,"quantile","ILI incidence","HR"
2026-02-04,1,2026-02-01,0.85,163.15,"quantile","ILI incidence","HR"
2026-02-04,1,2026-02-01,0.9,165.2,"quantile","ILI incidence","HR"
2026-02-04,1,2026-02-01,0.95,170.05,"quantile","ILI incidence","HR"
2026-02-04,1,2026-02-01,0.975,175.1,"quantile","ILI incidence","HR"
2026-02-04,1,2026-02-01,0.99,181.02,"quantile","ILI incidence","HR"
2026-02-04,1,2026-02-01,0.01,46,"quantile","ILI incidence","CZ"
2026-02-04,1,2026-02-01,0.025,47.95,"quantile","ILI incidence","CZ"
2026-02-04,1,2026-02-01,0.05,50.95,"quantile","ILI incidence","CZ"
2026-02-04,1,2026-02-01,0.1,58,"quantile","ILI incidence","CZ"
2026-02-04,1,2026-02-01,0.15,60,"quantile","ILI incidence","CZ"
2026-02-04,1,2026-02-01,0.2,60.8,"quantile","ILI incidence","CZ"
2026-02-04,1,2026-02-01,0.25,62,"quantile","ILI incidence","CZ"
2026-02-04,1,2026-02-01,0.3,63,"quantile","ILI incidence","CZ"
2026-02-04,1,2026-02-01,0.35,65,"quantile","ILI incidence","CZ"
2026-02-04,1,2026-02-01,0.4,66,"quantile","ILI incidence","CZ"
2026-02-04,1,2026-02-01,0.45,67,"quantile","ILI incidence","CZ"
2026-02-04,1,2026-02-01,0.5,68.5,"quantile","ILI incidence","CZ"
2026-02-04,1,2026-02-01,0.55,69,"quantile","ILI incidence","CZ"
2026-02-04,1,2026-02-01,0.6,70.4,"quantile","ILI incidence","CZ"
2026-02-04,1,2026-02-01,0.65,71,"quantile","ILI incidence","CZ"
2026-02-04,1,2026-02-01,0.7,72,"quantile","ILI incidence","CZ"
2026-02-04,1,2026-02-01,0.75,73,"quantile","ILI incidence","CZ"
2026-02-04,1,2026-02-01,0.8,75.2,"quantile","ILI incidence","CZ"
2026-02-04,1,2026-02-01,0.85,77,"quantile","ILI incidence","CZ"
2026-02-04,1,2026-02-01,0.9,77,"quantile","ILI incidence","CZ"
2026-02-04,1,2026-02-01,0.95,82,"quantile","ILI incidence","CZ"
2026-02-04,1,2026-02-01,0.975,85.1,"quantile","ILI incidence","CZ"
2026-02-04,1,2026-02-01,0.99,88,"quantile","ILI incidence","CZ"
2026-02-04,1,2026-02-01,0.01,148,"quantile","ILI incidence","DK"
2026-02-04,1,2026-02-01,0.025,148.95,"quantile","ILI incidence","DK"
2026-02-04,1,2026-02-01,0.05,152,"quantile","ILI incidence","DK"
2026-02-04,1,2026-02-01,0.1,155,"quantile","ILI incidence","DK"
2026-02-04,1,2026-02-01,0.15,158.85,"quantile","ILI incidence","DK"
2026-02-04,1,2026-02-01,0.2,160.8,"quantile","ILI incidence","DK"
2026-02-04,1,2026-02-01,0.25,162.75,"quantile","ILI incidence","DK"
2026-02-04,1,2026-02-01,0.3,165,"quantile","ILI incidence","DK"
2026-02-04,1,2026-02-01,0.35,167,"quantile","ILI incidence","DK"
2026-02-04,1,2026-02-01,0.4,168,"quantile","ILI incidence","DK"
2026-02-04,1,2026-02-01,0.45,170,"quantile","ILI incidence","DK"
2026-02-04,1,2026-02-01,0.5,171,"quantile","ILI incidence","DK"
2026-02-04,1,2026-02-01,0.55,172,"quantile","ILI incidence","DK"
2026-02-04,1,2026-02-01,0.6,173,"quantile","ILI incidence","DK"
2026-02-04,1,2026-02-01,0.65,174.35,"quantile","ILI incidence","DK"
2026-02-04,1,2026-02-01,0.7,176.3,"quantile","ILI incidence","DK"
2026-02-04,1,2026-02-01,0.75,178,"quantile","ILI incidence","DK"
2026-02-04,1,2026-02-01,0.8,181,"quantile","ILI incidence","DK"
2026-02-04,1,2026-02-01,0.85,187.15,"quantile","ILI incidence","DK"
2026-02-04,1,2026-02-01,0.9,190.1,"quantile","ILI incidence","DK"
2026-02-04,1,2026-02-01,0.95,195,"quantile","ILI incidence","DK"
2026-02-04,1,2026-02-01,0.975,196.525,"quantile","ILI incidence","DK"
2026-02-04,1,2026-02-01,0.99,198.05,"quantile","ILI incidence","DK"
2026-02-04,1,2026-02-01,0.01,285.94,"quantile","ILI incidence","EE"
