"origin_date","horizon","target_end_date","output_type_id","value","output_type","target","location"
2025-09-24,1,2025-09-21,0.01,1702.64,"quantile","ILI incidence","AT"
2025-09-24,1,2025-09-21,0.025,1710.425,"quantile","ILI incidence","AT"
2025-09-24,1,2025-09-21,0.05,1722.7,"quantile","ILI incidence","AT"
2025-09-24,1,2025-09-21,0.1,1735.8,"quantile","ILI incidence","AT"
2025-09-24,1,2025-09-21,0.15,1746.85,"quantile","ILI incidence","AT"
2025-09-24,1,2025-09-21,0.2,1751,"quantile","ILI incidence","AT"
2025-09-24,1,2025-09-21,0.25,1757.75,"quantile","ILI incidence","AT"
2025-09-24,1,2025-09-21,0.3,1763.1,"quantile","ILI incidence","AT"
2025-09-24,1,2025-09-21,0.35,1768.3,"quantile","ILI incidence","AT"
2025-09-24,1,2025-09-21,0.4,1771.6,"quantile","ILI incidence","AT"
2025-09-24,1,2025-09-21,0.45,1777.1,"quantile","ILI incidence","AT"
2025-09-24,1,2025-09-21,0.5,1781,"quantile","ILI incidence","AT"
2025-09-24,1,2025-09-21,0.55,1786.45,"quantile","ILI incidence","AT"
2025-09-24,1,2025-09-21,0.6,1793.4,"quantile","ILI incidence","AT"
2025-09-24,1,2025-09-21,0.65,1797.7,"quantile","ILI incidence","AT"
2025-09-24,1,2025-09-21,0.7,1802.6,"quantile","ILI incidence","AT"
2025-09-24,1,2025-09-21,0.75,1809,"quantile","ILI incidence","AT"
2025-09-24,1,2025-09-21,0.8,1812,"quantile","ILI incidence","AT"
2025-09-24,1,2025-09-21,0.85,1816.3,"quantile","ILI incidence","AT"
2025-09-24,1,2025-09-21,0.9,1826.3,"quantile","ILI incidence","AT"
2025-09-24,1,2025-09-21,0.95,1850,"quantile","ILI incidence","AT"
2025-09-24,1,2025-09-21,0.975,1854.675,"quantile","ILI incidence","AT"
2025-09-24,1,2025-09-21,0.99,1860.36,"quantile","ILI incidence","AT"
2025-09-24,1,2025-09-21,0.01,58.95,"quantile","ILI incidence","BE"
2025-09-24,1,2025-09-21,0.025,59.475,"quantile","ILI incidence","BE"
2025-09-24,1,2025-09-21,0.05,61.9,"quantile","ILI incidence","BE"
2025-09-24,1,2025-09-21,0.1,64.9,"quantile","ILI incidence","BE"
2025-09-24,1,2025-09-21,0.15,65,"quantile","ILI incidence","BE"
2025-09-24,1,2025-09-21,0.2,67,"quantile","ILI incidence","BE"
2025-09-24,1,2025-09-21,0.25,68,"quantile","ILI incidence","BE"
2025-09-24,1,2025-09-21,0.3,69,"quantile","ILI incidence","BE"
2025-09-24,1,2025-09-21,0.35,69.65,"quantile","ILI incidence","BE"
2025-09-24,1,2025-09-21,0.4,71,"quantile","ILI incidence","BE"
2025-09-24,1,2025-09-21,0.45,72,"quantile","ILI incidence","BE"
2025-09-24,1,2025-09-21,0.5,72,"quantile","ILI incidence","BE"
2025-09-24,1,2025-09-21,0.55,74,"quantile","ILI incidence","BE"
2025-09-24,1,2025-09-21,0.6,75,"quantile","ILI incidence","BE"
2025-09-24,1,2025-09-21,0.65,76,"quantile","ILI incidence","BE"
2025-09-24,1,2025-09-21,0.7,76,"quantile","ILI incidence","BE"
2025-09-24,1,2025-09-21,0.75,78,"quantile","ILI incidence","BE"
2025-09-24,1,2025-09-21,0.8,79,"quantile","ILI incidence","BE"
2025-09-24,1,2025-09-21,0.85,80,"quantile","ILI incidence","BE"
2025-09-24,1,2025-09-21,0.9,82,"quantile","ILI incidence","BE"
2025-09-24,1,2025-09-21,0.95,86,"quantile","ILI incidence","BE"
2025-09-24,1,2025-09-21,0.975,88.525,"quantile","ILI incidence","BE"
2025-09-24,1,2025-09-21,0.99,92.02,"quantile","ILI incidence","BE"
2025-09-24,1,2025-09-21,0.01,0,"quantile","ILI incidence","HR"
2025-09-24,1,2025-09-21,0.025,0,"quantile","ILI incidence","HR"
2025-09-24,1,2025-09-21,0.05,0,"quantile","ILI incidence","HR"
2025-09-24,1,2025-09-21,0.1,0,"quantile","ILI incidence","HR"
2025-09-24,1,2025-09-21,0.15,0,"quantile","ILI incidence","HR"
2025-09-24,1,2025-09-21,0.2,0,"quantile","ILI incidence","HR"
2025-09-24,1,2025-09-21,0.25,0,"quantile","ILI incidence","HR"
2025-09-24,1,2025-09-21,0.3,0,"quantile","ILI incidence","HR"
2025-09-24,1,2025-09-21,0.35,0,"quantile","ILI incidence","HR"
2025-09-24,1,2025-09-21,0.4,0,"quantile","ILI incidence","HR"
2025-09-24,1,2025-09-21,0.45,0,"quantile","ILI incidence","HR"
2025-09-24,1,2025-09-21,0.5,1,"quantile","ILI incidence","HR"
2025-09-24,1,2025-09-21,0.55,1,"quantile","ILI incidence","HR"
2025-09-24,1,2025-09-21,0.6,1,"quantile","ILI incidence","HR"
2025-09-24,1,2025-09-21,0.65,1,"quantile","ILI incidence","HR"
2025-09-24,1,2025-09-21,0.7,1,"quantile","ILI incidence","HR"
2025-09-24,1,2025-09-21,0.75,1,"quantile","ILI incidence","HR"
2025-09-24,1,2025-09-21,0.8,1,"quantile","ILI incidence","HR"
2025-09-24,1,2025-09-21,0.85,1,"quantile","ILI incidence","HR"
2025-09-24,1,2025-09-21,0.9,2,"quantile","ILI incidence","HR"
2025-09-24,1,2025-09-21,0.95,2,"quantile","ILI incidence","HR"
2025-09-24,1,2025-09-21,0.975,2,"quantile","ILI incidence","HR"
2025-09-24,1,2025-09-21,0.99,2.01,"quantile","ILI incidence","HR"
2025-09-24,1,2025-09-21,0.01,2.99,"quantile","ILI incidence","CZ"
2025-09-24,1,2025-09-21,0.025,4,"quantile","ILI incidence","CZ"
2025-09-24,1,2025-09-21,0.05,4,"quantile","ILI incidence","CZ"
2025-09-24,1,2025-09-21,0.1,5,"quantile","ILI incidence","CZ"
2025-09-24,1,2025-09-21,0.15,5,"quantile","ILI incidence","CZ"
2025-09-24,1,2025-09-21,0.2,6,"quantile","ILI incidence","CZ"
2025-09-24,1,2025-09-21,0.25,6,"quantile","ILI incidence","CZ"
2025-09-24,1,2025-09-21,0.3,6,"quantile","ILI incidence","CZ"
2025-09-24,1,2025-09-21,0.35,7,"quantile","ILI incidence","CZ"
2025-09-24,1,2025-09-21,0.4,7,"quantile","ILI incidence","CZ"
2025-09-24,1,2025-09-21,0.45,7,"quantile","ILI incidence","CZ"
2025-09-24,1,2025-09-21,0.5,8,"quantile","ILI incidence","CZ"
2025-09-24,1,2025-09-21,0.55,8,"quantile","ILI incidence","CZ"
2025-09-24,1,2025-09-21,0.6,8,"quantile","ILI incidence","CZ"
2025-09-24,1,2025-09-21,0.65,8,"quantile","ILI incidence","CZ"
2025-09-24,1,2025-09-21,0.7,9,"quantile","ILI incidence","CZ"
2025-09-24,1,2025-09-21,0.75,9.25000000000001,"quantile","ILI incidence","CZ"
2025-09-24,1,2025-09-21,0.8,10,"quantile","ILI incidence","CZ"
2025-09-24,1,2025-09-21,0.85,11,"quantile","ILI incidence","CZ"
2025-09-24,1,2025-09-21,0.9,12,"quantile","ILI incidence","CZ"
2025-09-24,1,2025-09-21,0.95,13.1,"quantile","ILI incidence","CZ"
2025-09-24,1,2025-09-21,0.975,15.525,"quantile","ILI incidence","CZ"
2025-09-24,1,2025-09-21,0.99,16.01,"quantile","ILI incidence","CZ"
2025-09-24,1,2025-09-21,0.01,71.99,"quantile","ILI incidence","DK"
2025-09-24,1,2025-09-21,0.025,72.475,"quantile","ILI incidence","DK"
2025-09-24,1,2025-09-21,0.05,77.85,"quantile","ILI incidence","DK"
2025-09-24,1,2025-09-21,0.1,86,"quantile","ILI incidence","DK"
2025-09-24,1,2025-09-21,0.15,87,"quantile","ILI incidence","DK"
2025-09-24,1,2025-09-21,0.2,87,"quantile","ILI incidence","DK"
2025-09-24,1,2025-09-21,0.25,88.75,"quantile","ILI incidence","DK"
2025-09-24,1,2025-09-21,0.3,91,"quantile","ILI incidence","DK"
2025-09-24,1,2025-09-21,0.35,92.65,"quantile","ILI incidence","DK"
2025-09-24,1,2025-09-21,0.4,95.6,"quantile","ILI incidence","DK"
2025-09-24,1,2025-09-21,0.45,96.55,"quantile","ILI incidence","DK"
