"origin_date","horizon","target_end_date","output_type_id","value","output_type","target","location"
2026-01-07,1,2026-01-04,0.01,2500.79,"quantile","ILI incidence","AT"
2026-01-07,1,2026-01-04,0.025,2509.375,"quantile","ILI incidence","AT"
2026-01-07,1,2026-01-04,0.05,2516.75,"quantile","ILI incidence","AT"
2026-01-07,1,2026-01-04,0.1,2526,"quantile","ILI incidence","AT"
2026-01-07,1,2026-01-04,0.15,2535.85,"quantile","ILI incidence","AT"
2026-01-07,1,2026-01-04,0.2,2542.8,"quantile","ILI incidence","AT"
2026-01-07,1,2026-01-04,0.25,2549.75,"quantile","ILI incidence","AT"
2026-01-07,1,2026-01-04,0.3,2552,"quantile","ILI incidence","AT"
2026-01-07,1,2026-01-04,0.35,2560,"quantile","ILI incidence","AT"
2026-01-07,1,2026-01-04,0.4,2566.8,"quantile","ILI incidence","AT"
2026-01-07,1,2026-01-04,0.45,2576.2,"quantile","ILI incidence","AT"
2026-01-07,1,2026-01-04,0.5,2583.5,"quantile","ILI incidence","AT"
2026-01-07,1,2026-01-04,0.55,2587,"quantile","ILI incidence","AT"
2026-01-07,1,2026-01-04,0.6,2591.6,"quantile","ILI incidence","AT"
2026-01-07,1,2026-01-04,0.65,2597.35,"quantile","ILI incidence","AT"
2026-01-07,1,2026-01-04,0.7,2611.3,"quantile","ILI incidence","AT"
2026-01-07,1,2026-01-04,0.75,2615,"quantile","ILI incidence","AT"
2026-01-07,1,2026-01-04,0.8,2622.4,"quantile","ILI incidence","AT"
2026-01-07,1,2026-01-04,0.85,2629.15,"quantile","ILI incidence","AT"
2026-01-07,1,2026-01-04,0.9,2650.5,"quantile","ILI incidence","AT"
2026-01-07,1,2026-01-04,0.95,2673.15,"quantile","ILI incidence","AT"
2026-01-07,1,2026-01-04,0.975,2704.625,"quantile","ILI incidence","AT"
2026-01-07,1,2026-01-04,0.99,2733.29,"quantile","ILI incidence","AT"
2026-01-07,1,2026-01-04,0.01,243.99,"quantile","ILI incidence","BE"
2026-01-07,1,2026-01-04,0.025,249.9,"quantile","ILI incidence","BE"
2026-01-07,1,2026-01-04,0.05,260,"quantile","ILI incidence","BE"
2026-01-07,1,2026-01-04,0.1,262,"quantile","ILI incidence","BE"
2026-01-07,1,2026-01-04,0.15,265.85,"quantile","ILI incidence","BE"
2026-01-07,1,2026-01-04,0.2,267.8,"quantile","ILI incidence","BE"
2026-01-07,1,2026-01-04,0.25,270.75,"quantile","ILI incidence","BE"
2026-01-07,1,2026-01-04,0.3,274.7,"quantile","ILI incidence","BE"
2026-01-07,1,2026-01-04,0.35,278.65,"quantile","ILI incidence","BE"
2026-01-07,1,2026-01-04,0.4,280,"quantile","ILI incidence","BE"
2026-01-07,1,2026-01-04,0.45,283,"quantile","ILI incidence","BE"
2026-01-07,1,2026-01-04,0.5,284,"quantile","ILI incidence","BE"
2026-01-07,1,2026-01-04,0.55,285,"quantile","ILI incidence","BE"
2026-01-07,1,2026-01-04,0.6,287,"quantile","ILI incidence","BE"
2026-01-07,1,2026-01-04,0.65,289,"quantile","ILI incidence","BE"
2026-01-07,1,2026-01-04,0.7,290.3,"quantile","ILI incidence","BE"
2026-01-07,1,2026-01-04,0.75,292.25,"quantile","ILI incidence","BE"
2026-01-07,1,2026-01-04,0.8,294.4,"quantile","ILI incidence","BE"
2026-01-07,1,2026-01-04,0.85,297,"quantile","ILI incidence","BE"
2026-01-07,1,2026-01-04,0.9,300.1,"quantile","ILI incidence","BE"
2026-01-07,1,2026-01-04,0.95,307,"quantile","ILI incidence","BE"
2026-01-07,1,2026-01-04,0.975,312.1,"quantile","ILI incidence","BE"
2026-01-07,1,2026-01-04,0.99,321.08,"quantile","ILI incidence","BE"
