"origin_date","horizon","target_end_date","output_type_id","value","output_type","target","location"
2025-08-27,1,2025-08-24,0.01,1579.66,"quantile","ILI incidence","AT"
2025-08-27,1,2025-08-24,0.025,1587.425,"quantile","ILI incidence","AT"
2025-08-27,1,2025-08-24,0.05,1599.75,"quantile","ILI incidence","AT"
2025-08-27,1,2025-08-24,0.1,1612.8,"quantile","ILI incidence","AT"
2025-08-27,1,2025-08-24,0.15,1622.85,"quantile","ILI incidence","AT"
2025-08-27,1,2025-08-24,0.2,1627,"quantile","ILI incidence","AT"
2025-08-27,1,2025-08-24,0.25,1633.75,"quantile","ILI incidence","AT"
2025-08-27,1,2025-08-24,0.3,1639.1,"quantile","ILI incidence","AT"
2025-08-27,1,2025-08-24,0.35,1643.3,"quantile","ILI incidence","AT"
2025-08-27,1,2025-08-24,0.4,1647,"quantile","ILI incidence","AT"
2025-08-27,1,2025-08-24,0.45,1652.1,"quantile","ILI incidence","AT"
2025-08-27,1,2025-08-24,0.5,1656,"quantile","ILI incidence","AT"
2025-08-27,1,2025-08-24,0.55,1661,"quantile","ILI incidence","AT"
2025-08-27,1,2025-08-24,0.6,1668,"quantile","ILI incidence","AT"
2025-08-27,1,2025-08-24,0.65,1672.35,"quantile","ILI incidence","AT"
2025-08-27,1,2025-08-24,0.7,1677.3,"quantile","ILI incidence","AT"
2025-08-27,1,2025-08-24,0.75,1683,"quantile","ILI incidence","AT"
2025-08-27,1,2025-08-24,0.8,1686,"quantile","ILI incidence","AT"
2025-08-27,1,2025-08-24,0.85,1689.45,"quantile","ILI incidence","AT"
2025-08-27,1,2025-08-24,0.9,1699.3,"quantile","ILI incidence","AT"
2025-08-27,1,2025-08-24,0.95,1723,"quantile","ILI incidence","AT"
2025-08-27,1,2025-08-24,0.975,1727.15,"quantile","ILI incidence","AT"
2025-08-27,1,2025-08-24,0.99,1732.35,"quantile","ILI incidence","AT"
2025-08-27,1,2025-08-24,0.01,30.97,"quantile","ILI incidence","BE"
2025-08-27,1,2025-08-24,0.025,32.475,"quantile","ILI incidence","BE"
2025-08-27,1,2025-08-24,0.05,33.95,"quantile","ILI incidence","BE"
2025-08-27,1,2025-08-24,0.1,36,"quantile","ILI incidence","BE"
2025-08-27,1,2025-08-24,0.15,37,"quantile","ILI incidence","BE"
2025-08-27,1,2025-08-24,0.2,38,"quantile","ILI incidence","BE"
2025-08-27,1,2025-08-24,0.25,39,"quantile","ILI incidence","BE"
2025-08-27,1,2025-08-24,0.3,40,"quantile","ILI incidence","BE"
2025-08-27,1,2025-08-24,0.35,40,"quantile","ILI incidence","BE"
2025-08-27,1,2025-08-24,0.4,41,"quantile","ILI incidence","BE"
2025-08-27,1,2025-08-24,0.45,42,"quantile","ILI incidence","BE"
2025-08-27,1,2025-08-24,0.5,42,"quantile","ILI incidence","BE"
2025-08-27,1,2025-08-24,0.55,43,"quantile","ILI incidence","BE"
2025-08-27,1,2025-08-24,0.6,44,"quantile","ILI incidence","BE"
2025-08-27,1,2025-08-24,0.65,45,"quantile","ILI incidence","BE"
2025-08-27,1,2025-08-24,0.7,46,"quantile","ILI incidence","BE"
2025-08-27,1,2025-08-24,0.75,47,"quantile","ILI incidence","BE"
2025-08-27,1,2025-08-24,0.8,47,"quantile","ILI incidence","BE"
2025-08-27,1,2025-08-24,0.85,48,"quantile","ILI incidence","BE"
2025-08-27,1,2025-08-24,0.9,50,"quantile","ILI incidence","BE"
2025-08-27,1,2025-08-24,0.95,53,"quantile","ILI incidence","BE"
2025-08-27,1,2025-08-24,0.975,54.525,"quantile","ILI incidence","BE"
2025-08-27,1,2025-08-24,0.99,57.02,"quantile","ILI incidence","BE"
2025-08-27,1,2025-08-24,0.01,0,"quantile","ILI incidence","HR"
2025-08-27,1,2025-08-24,0.025,0,"quantile","ILI incidence","HR"
2025-08-27,1,2025-08-24,0.05,0,"quantile","ILI incidence","HR"
2025-08-27,1,2025-08-24,0.1,0,"quantile","ILI incidence","HR"
