"origin_date","horizon","target_end_date","output_type_id","value","output_type","target","location"
2025-09-10,1,2025-09-07,0.01,1711.74,"quantile","ILI incidence","AT"
2025-09-10,1,2025-09-07,0.025,1716.325,"quantile","ILI incidence","AT"
2025-09-10,1,2025-09-07,0.05,1727,"quantile","ILI incidence","AT"
2025-09-10,1,2025-09-07,0.1,1749.7,"quantile","ILI incidence","AT"
2025-09-10,1,2025-09-07,0.15,1760.7,"quantile","ILI incidence","AT"
2025-09-10,1,2025-09-07,0.2,1763.6,"quantile","ILI incidence","AT"
2025-09-10,1,2025-09-07,0.25,1770.75,"quantile","ILI incidence","AT"
2025-09-10,1,2025-09-07,0.3,1777.4,"quantile","ILI incidence","AT"
2025-09-10,1,2025-09-07,0.35,1780.65,"quantile","ILI incidence","AT"
2025-09-10,1,2025-09-07,0.4,1784.6,"quantile","ILI incidence","AT"
2025-09-10,1,2025-09-07,0.45,1792,"quantile","ILI incidence","AT"
2025-09-10,1,2025-09-07,0.5,1797.5,"quantile","ILI incidence","AT"
2025-09-10,1,2025-09-07,0.55,1800,"quantile","ILI incidence","AT"
2025-09-10,1,2025-09-07,0.6,1803.4,"quantile","ILI incidence","AT"
2025-09-10,1,2025-09-07,0.65,1809,"quantile","ILI incidence","AT"
2025-09-10,1,2025-09-07,0.7,1815.6,"quantile","ILI incidence","AT"
2025-09-10,1,2025-09-07,0.75,1823.5,"quantile","ILI incidence","AT"
2025-09-10,1,2025-09-07,0.8,1833.4,"quantile","ILI incidence","AT"
2025-09-10,1,2025-09-07,0.85,1839,"quantile","ILI incidence","AT"
2025-09-10,1,2025-09-07,0.9,1842.4,"quantile","ILI incidence","AT"
2025-09-10,1,2025-09-07,0.95,1863.55,"quantile","ILI incidence","AT"
2025-09-10,1,2025-09-07,0.975,1882.25,"quantile","ILI incidence","AT"
2025-09-10,1,2025-09-07,0.99,1907.03,"quantile","ILI incidence","AT"
2025-09-10,1,2025-09-07,0.01,37.98,"quantile","ILI incidence","BE"
2025-09-10,1,2025-09-07,0.025,39,"quantile","ILI incidence","BE"
2025-09-10,1,2025-09-07,0.05,40.95,"quantile","ILI incidence","BE"
2025-09-10,1,2025-09-07,0.1,43.9,"quantile","ILI incidence","BE"
2025-09-10,1,2025-09-07,0.15,45,"quantile","ILI incidence","BE"
2025-09-10,1,2025-09-07,0.2,46,"quantile","ILI incidence","BE"
2025-09-10,1,2025-09-07,0.25,47,"quantile","ILI incidence","BE"
2025-09-10,1,2025-09-07,0.3,48,"quantile","ILI incidence","BE"
2025-09-10,1,2025-09-07,0.35,49,"quantile","ILI incidence","BE"
2025-09-10,1,2025-09-07,0.4,50.6,"quantile","ILI incidence","BE"
2025-09-10,1,2025-09-07,0.45,51,"quantile","ILI incidence","BE"
2025-09-10,1,2025-09-07,0.5,52,"quantile","ILI incidence","BE"
2025-09-10,1,2025-09-07,0.55,52.45,"quantile","ILI incidence","BE"
2025-09-10,1,2025-09-07,0.6,54,"quantile","ILI incidence","BE"
2025-09-10,1,2025-09-07,0.65,55,"quantile","ILI incidence","BE"
2025-09-10,1,2025-09-07,0.7,56,"quantile","ILI incidence","BE"
2025-09-10,1,2025-09-07,0.75,57,"quantile","ILI incidence","BE"
2025-09-10,1,2025-09-07,0.8,58,"quantile","ILI incidence","BE"
2025-09-10,1,2025-09-07,0.85,59,"quantile","ILI incidence","BE"
2025-09-10,1,2025-09-07,0.9,60.1,"quantile","ILI incidence","BE"
2025-09-10,1,2025-09-07,0.95,61.05,"quantile","ILI incidence","BE"
2025-09-10,1,2025-09-07,0.975,62,"quantile","ILI incidence","BE"
2025-09-10,1,2025-09-07,0.99,63.02,"quantile","ILI incidence","BE"
2025-09-10,1,2025-09-07,0.01,0,"quantile","ILI incidence","HR"
2025-09-10,1,2025-09-07,0.025,0,"quantile","ILI incidence","HR"
2025-09-10,1,2025-09-07,0.05,0,"quantile","ILI incidence","HR"
2025-09-10,1,2025-09-07,0.1,0,"quantile","ILI incidence","HR"
2025-09-10,1,2025-09-07,0.15,0,"quantile","ILI incidence","HR"
2025-09-10,1,2025-09-07,0.2,0,"quantile","ILI incidence","HR"
2025-09-10,1,2025-09-07,0.25,0,"quantile","ILI incidence","HR"
2025-09-10,1,2025-09-07,0.3,0,"quantile","ILI incidence","HR"
2025-09-10,1,2025-09-07,0.35,0,"quantile","ILI incidence","HR"
2025-09-10,1,2025-09-07,0.4,0,"quantile","ILI incidence","HR"
2025-09-10,1,2025-09-07,0.45,0,"quantile","ILI incidence","HR"
2025-09-10,1,2025-09-07,0.5,0,"quantile","ILI incidence","HR"
2025-09-10,1,2025-09-07,0.55,0,"quantile","ILI incidence","HR"
2025-09-10,1,2025-09-07,0.6,0,"quantile","ILI incidence","HR"
2025-09-10,1,2025-09-07,0.65,0,"quantile","ILI incidence","HR"
2025-09-10,1,2025-09-07,0.7,0,"quantile","ILI incidence","HR"
2025-09-10,1,2025-09-07,0.75,0,"quantile","ILI incidence","HR"
2025-09-10,1,2025-09-07,0.8,0,"quantile","ILI incidence","HR"
2025-09-10,1,2025-09-07,0.85,0.150000000000006,"quantile","ILI incidence","HR"
2025-09-10,1,2025-09-07,0.9,1,"quantile","ILI incidence","HR"
2025-09-10,1,2025-09-07,0.95,1,"quantile","ILI incidence","HR"
2025-09-10,1,2025-09-07,0.975,1,"quantile","ILI incidence","HR"
2025-09-10,1,2025-09-07,0.99,1.01000000000001,"quantile","ILI incidence","HR"
2025-09-10,1,2025-09-07,0.01,1,"quantile","ILI incidence","CZ"
2025-09-10,1,2025-09-07,0.025,1.475,"quantile","ILI incidence","CZ"
2025-09-10,1,2025-09-07,0.05,2,"quantile","ILI incidence","CZ"
2025-09-10,1,2025-09-07,0.1,2,"quantile","ILI incidence","CZ"
2025-09-10,1,2025-09-07,0.15,3,"quantile","ILI incidence","CZ"
2025-09-10,1,2025-09-07,0.2,3,"quantile","ILI incidence","CZ"
2025-09-10,1,2025-09-07,0.25,3,"quantile","ILI incidence","CZ"
2025-09-10,1,2025-09-07,0.3,4,"quantile","ILI incidence","CZ"
2025-09-10,1,2025-09-07,0.35,4,"quantile","ILI incidence","CZ"
2025-09-10,1,2025-09-07,0.4,4,"quantile","ILI incidence","CZ"
2025-09-10,1,2025-09-07,0.45,5,"quantile","ILI incidence","CZ"
2025-09-10,1,2025-09-07,0.5,5,"quantile","ILI incidence","CZ"
2025-09-10,1,2025-09-07,0.55,5,"quantile","ILI incidence","CZ"
2025-09-10,1,2025-09-07,0.6,5,"quantile","ILI incidence","CZ"
2025-09-10,1,2025-09-07,0.65,6,"quantile","ILI incidence","CZ"
2025-09-10,1,2025-09-07,0.7,6,"quantile","ILI incidence","CZ"
2025-09-10,1,2025-09-07,0.75,6,"quantile","ILI incidence","CZ"
2025-09-10,1,2025-09-07,0.8,6.2,"quantile","ILI incidence","CZ"
2025-09-10,1,2025-09-07,0.85,7,"quantile","ILI incidence","CZ"
2025-09-10,1,2025-09-07,0.9,8,"quantile","ILI incidence","CZ"
2025-09-10,1,2025-09-07,0.95,8.05,"quantile","ILI incidence","CZ"
2025-09-10,1,2025-09-07,0.975,9,"quantile","ILI incidence","CZ"
2025-09-10,1,2025-09-07,0.99,10,"quantile","ILI incidence","CZ"
