origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-10-29,ILI incidence,1,2025-10-26,AT,quantile,0.010,283.10000000000036
2025-10-29,ILI incidence,1,2025-10-26,AT,quantile,0.025,442.9000000000001
2025-10-29,ILI incidence,1,2025-10-26,AT,quantile,0.050,684.4000000000001
2025-10-29,ILI incidence,1,2025-10-26,AT,quantile,0.100,955.8
2025-10-29,ILI incidence,1,2025-10-26,AT,quantile,0.150,1097.4
2025-10-29,ILI incidence,1,2025-10-26,AT,quantile,0.200,1210.6
2025-10-29,ILI incidence,1,2025-10-26,AT,quantile,0.250,1263.6
2025-10-29,ILI incidence,1,2025-10-26,AT,quantile,0.300,1321.7
2025-10-29,ILI incidence,1,2025-10-26,AT,quantile,0.350,1460.7000000000003
2025-10-29,ILI incidence,1,2025-10-26,AT,quantile,0.400,1528.9
2025-10-29,ILI incidence,1,2025-10-26,AT,quantile,0.450,1604.7
2025-10-29,ILI incidence,1,2025-10-26,AT,quantile,0.500,1648.8000000000002
2025-10-29,ILI incidence,1,2025-10-26,AT,quantile,0.550,1686.1000000000001
2025-10-29,ILI incidence,1,2025-10-26,AT,quantile,0.600,1761.9
2025-10-29,ILI incidence,1,2025-10-26,AT,quantile,0.650,1832.4
2025-10-29,ILI incidence,1,2025-10-26,AT,quantile,0.700,1969.1000000000001
2025-10-29,ILI incidence,1,2025-10-26,AT,quantile,0.750,2027.2000000000003
2025-10-29,ILI incidence,1,2025-10-26,AT,quantile,0.800,2083.9
2025-10-29,ILI incidence,1,2025-10-26,AT,quantile,0.850,2193.4
2025-10-29,ILI incidence,1,2025-10-26,AT,quantile,0.900,2338.4
2025-10-29,ILI incidence,1,2025-10-26,AT,quantile,0.950,2606.4
2025-10-29,ILI incidence,1,2025-10-26,AT,quantile,0.975,2847.9
2025-10-29,ILI incidence,1,2025-10-26,AT,quantile,0.990,4231.3
2025-10-29,ILI incidence,1,2025-10-26,AT,median,,1648.8000000000002
2025-10-29,ILI incidence,2,2025-11-02,AT,quantile,0.010,0.0
2025-10-29,ILI incidence,2,2025-11-02,AT,quantile,0.025,0.0
2025-10-29,ILI incidence,2,2025-11-02,AT,quantile,0.050,259.7000000000003
2025-10-29,ILI incidence,2,2025-11-02,AT,quantile,0.100,612.7
2025-10-29,ILI incidence,2,2025-11-02,AT,quantile,0.150,822.2
2025-10-29,ILI incidence,2,2025-11-02,AT,quantile,0.200,991.9000000000001
2025-10-29,ILI incidence,2,2025-11-02,AT,quantile,0.250,1123.3000000000002
2025-10-29,ILI incidence,2,2025-11-02,AT,quantile,0.300,1243.2000000000003
2025-10-29,ILI incidence,2,2025-11-02,AT,quantile,0.350,1355.215
2025-10-29,ILI incidence,2,2025-11-02,AT,quantile,0.400,1465.4
2025-10-29,ILI incidence,2,2025-11-02,AT,quantile,0.450,1567.5
2025-10-29,ILI incidence,2,2025-11-02,AT,quantile,0.500,1652.1500000000003
2025-10-29,ILI incidence,2,2025-11-02,AT,quantile,0.550,1751.9999999999998
2025-10-29,ILI incidence,2,2025-11-02,AT,quantile,0.600,1843.9000000000003
2025-10-29,ILI incidence,2,2025-11-02,AT,quantile,0.650,1956.705
