origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-08-19,ILI incidence,1,2026-08-16,BE,quantile,0.010,0.0
2026-08-19,ILI incidence,1,2026-08-16,BE,quantile,0.025,0.0
2026-08-19,ILI incidence,1,2026-08-16,BE,quantile,0.050,0.0
2026-08-19,ILI incidence,1,2026-08-16,BE,quantile,0.100,0.0
2026-08-19,ILI incidence,1,2026-08-16,BE,quantile,0.150,0.0
2026-08-19,ILI incidence,1,2026-08-16,BE,quantile,0.200,0.0
2026-08-19,ILI incidence,1,2026-08-16,BE,quantile,0.250,0.0
2026-08-19,ILI incidence,1,2026-08-16,BE,quantile,0.300,0.0
2026-08-19,ILI incidence,1,2026-08-16,BE,quantile,0.350,0.0
2026-08-19,ILI incidence,1,2026-08-16,BE,quantile,0.400,1.8999999999999986
2026-08-19,ILI incidence,1,2026-08-16,BE,quantile,0.450,8.099999999999994
2026-08-19,ILI incidence,1,2026-08-16,BE,quantile,0.500,15.400000000000006
2026-08-19,ILI incidence,1,2026-08-16,BE,quantile,0.550,22.900000000000002
2026-08-19,ILI incidence,1,2026-08-16,BE,quantile,0.600,29.4
2026-08-19,ILI incidence,1,2026-08-16,BE,quantile,0.650,35.0
2026-08-19,ILI incidence,1,2026-08-16,BE,quantile,0.700,41.800000000000004
2026-08-19,ILI incidence,1,2026-08-16,BE,quantile,0.750,47.5
2026-08-19,ILI incidence,1,2026-08-16,BE,quantile,0.800,58.1
2026-08-19,ILI incidence,1,2026-08-16,BE,quantile,0.850,76.1
2026-08-19,ILI incidence,1,2026-08-16,BE,quantile,0.900,99.60000000000001
2026-08-19,ILI incidence,1,2026-08-16,BE,quantile,0.950,151.5
2026-08-19,ILI incidence,1,2026-08-16,BE,quantile,0.975,255.79999999999995
2026-08-19,ILI incidence,1,2026-08-16,BE,quantile,0.990,373.29999999999995
2026-08-19,ILI incidence,1,2026-08-16,BE,median,,15.400000000000006
2026-08-19,ILI incidence,2,2026-08-23,BE,quantile,0.010,0.0
2026-08-19,ILI incidence,2,2026-08-23,BE,quantile,0.025,0.0
2026-08-19,ILI incidence,2,2026-08-23,BE,quantile,0.050,0.0
2026-08-19,ILI incidence,2,2026-08-23,BE,quantile,0.100,0.0
2026-08-19,ILI incidence,2,2026-08-23,BE,quantile,0.150,0.0
2026-08-19,ILI incidence,2,2026-08-23,BE,quantile,0.200,0.0
2026-08-19,ILI incidence,2,2026-08-23,BE,quantile,0.250,0.0
2026-08-19,ILI incidence,2,2026-08-23,BE,quantile,0.300,0.0
2026-08-19,ILI incidence,2,2026-08-23,BE,quantile,0.350,0.0
2026-08-19,ILI incidence,2,2026-08-23,BE,quantile,0.400,0.0
2026-08-19,ILI incidence,2,2026-08-23,BE,quantile,0.450,6.300000000000007
2026-08-19,ILI incidence,2,2026-08-23,BE,quantile,0.500,16.399999999999984
2026-08-19,ILI incidence,2,2026-08-23,BE,quantile,0.550,26.9
2026-08-19,ILI incidence,2,2026-08-23,BE,quantile,0.600,37.69999999999999
2026-08-19,ILI incidence,2,2026-08-23,BE,quantile,0.650,49.80000000000001
2026-08-19,ILI incidence,2,2026-08-23,BE,quantile,0.700,62.699999999999996
2026-08-19,ILI incidence,2,2026-08-23,BE,quantile,0.750,76.79999999999998
2026-08-19,ILI incidence,2,2026-08-23,BE,quantile,0.800,94.79999999999998
2026-08-19,ILI incidence,2,2026-08-23,BE,quantile,0.850,120.50000000000001
2026-08-19,ILI incidence,2,2026-08-23,BE,quantile,0.900,163.51000000000005
2026-08-19,ILI incidence,2,2026-08-23,BE,quantile,0.950,268.30499999999995
2026-08-19,ILI incidence,2,2026-08-23,BE,quantile,0.975,361.2449999999993
2026-08-19,ILI incidence,2,2026-08-23,BE,quantile,0.990,481.63000000000056
2026-08-19,ILI incidence,2,2026-08-23,BE,median,,16.399999999999984
2026-08-19,ILI incidence,3,2026-08-30,BE,quantile,0.010,0.0
2026-08-19,ILI incidence,3,2026-08-30,BE,quantile,0.025,0.0
2026-08-19,ILI incidence,3,2026-08-30,BE,quantile,0.050,0.0
2026-08-19,ILI incidence,3,2026-08-30,BE,quantile,0.100,0.0
2026-08-19,ILI incidence,3,2026-08-30,BE,quantile,0.150,0.0
2026-08-19,ILI incidence,3,2026-08-30,BE,quantile,0.200,0.0
2026-08-19,ILI incidence,3,2026-08-30,BE,quantile,0.250,0.0
2026-08-19,ILI incidence,3,2026-08-30,BE,quantile,0.300,0.0
2026-08-19,ILI incidence,3,2026-08-30,BE,quantile,0.350,0.0
2026-08-19,ILI incidence,3,2026-08-30,BE,quantile,0.400,0.0
2026-08-19,ILI incidence,3,2026-08-30,BE,quantile,0.450,0.4999999999999968
2026-08-19,ILI incidence,3,2026-08-30,BE,quantile,0.500,14.050000000000008
2026-08-19,ILI incidence,3,2026-08-30,BE,quantile,0.550,28.645000000000074
2026-08-19,ILI incidence,3,2026-08-30,BE,quantile,0.600,43.639999999999965
2026-08-19,ILI incidence,3,2026-08-30,BE,quantile,0.650,59.13500000000004
2026-08-19,ILI incidence,3,2026-08-30,BE,quantile,0.700,77.9
2026-08-19,ILI incidence,3,2026-08-30,BE,quantile,0.750,98.79999999999994
2026-08-19,ILI incidence,3,2026-08-30,BE,quantile,0.800,125.09999999999998
2026-08-19,ILI incidence,3,2026-08-30,BE,quantile,0.850,161.31499999999997
2026-08-19,ILI incidence,3,2026-08-30,BE,quantile,0.900,220.01000000000002
2026-08-19,ILI incidence,3,2026-08-30,BE,quantile,0.950,331.1149999999997
2026-08-19,ILI incidence,3,2026-08-30,BE,quantile,0.975,420.9024999999999
2026-08-19,ILI incidence,3,2026-08-30,BE,quantile,0.990,545.2020000000001
2026-08-19,ILI incidence,3,2026-08-30,BE,median,,14.050000000000008
2026-08-19,ILI incidence,4,2026-09-06,BE,quantile,0.010,0.0
2026-08-19,ILI incidence,4,2026-09-06,BE,quantile,0.025,0.0
2026-08-19,ILI incidence,4,2026-09-06,BE,quantile,0.050,0.0
2026-08-19,ILI incidence,4,2026-09-06,BE,quantile,0.100,0.0
2026-08-19,ILI incidence,4,2026-09-06,BE,quantile,0.150,0.0
2026-08-19,ILI incidence,4,2026-09-06,BE,quantile,0.200,0.0
2026-08-19,ILI incidence,4,2026-09-06,BE,quantile,0.250,0.0
2026-08-19,ILI incidence,4,2026-09-06,BE,quantile,0.300,0.0
2026-08-19,ILI incidence,4,2026-09-06,BE,quantile,0.350,0.0
2026-08-19,ILI incidence,4,2026-09-06,BE,quantile,0.400,0.0
2026-08-19,ILI incidence,4,2026-09-06,BE,quantile,0.450,0.0
2026-08-19,ILI incidence,4,2026-09-06,BE,quantile,0.500,12.399999999999945
2026-08-19,ILI incidence,4,2026-09-06,BE,quantile,0.550,30.74500000000008
2026-08-19,ILI incidence,4,2026-09-06,BE,quantile,0.600,49.339999999999975
2026-08-19,ILI incidence,4,2026-09-06,BE,quantile,0.650,68.93500000000006
2026-08-19,ILI incidence,4,2026-09-06,BE,quantile,0.700,90.7
2026-08-19,ILI incidence,4,2026-09-06,BE,quantile,0.750,118.1
2026-08-19,ILI incidence,4,2026-09-06,BE,quantile,0.800,150.92000000000007
