target,location,target_end_date,horizon,output_type,output_type_id,value,origin_date
ILI incidence,BE,2025-11-23,1,quantile,0.01,43.23927454215106,2025-11-26
ILI incidence,BE,2025-11-30,2,quantile,0.01,23.18992446024438,2025-11-26
ILI incidence,BE,2025-12-07,3,quantile,0.01,37.939130126245324,2025-11-26
ILI incidence,BE,2025-12-14,4,quantile,0.01,26.941260465236496,2025-11-26
ILI incidence,BE,2025-11-23,1,quantile,0.025,62.39074125863756,2025-11-26
ILI incidence,BE,2025-11-30,2,quantile,0.025,35.5548296446385,2025-11-26
ILI incidence,BE,2025-12-07,3,quantile,0.025,39.10728976447013,2025-11-26
ILI incidence,BE,2025-12-14,4,quantile,0.025,44.67334095553451,2025-11-26
ILI incidence,BE,2025-11-23,1,quantile,0.05,67.84392287974217,2025-11-26
ILI incidence,BE,2025-11-30,2,quantile,0.05,42.94520727782345,2025-11-26
ILI incidence,BE,2025-12-07,3,quantile,0.05,61.89765802801256,2025-11-26
ILI incidence,BE,2025-12-14,4,quantile,0.05,56.27785796465146,2025-11-26
ILI incidence,BE,2025-11-23,1,quantile,0.1,76.45978548393084,2025-11-26
ILI incidence,BE,2025-11-30,2,quantile,0.1,73.0033076987991,2025-11-26
ILI incidence,BE,2025-12-07,3,quantile,0.1,83.23531841443427,2025-11-26
ILI incidence,BE,2025-12-14,4,quantile,0.1,75.78738011734534,2025-11-26
ILI incidence,BE,2025-11-23,1,quantile,0.15,81.10917123407766,2025-11-26
ILI incidence,BE,2025-11-30,2,quantile,0.15,73.39005831219471,2025-11-26
ILI incidence,BE,2025-12-07,3,quantile,0.15,83.85849918506425,2025-11-26
ILI incidence,BE,2025-12-14,4,quantile,0.15,89.80480546966608,2025-11-26
ILI incidence,BE,2025-11-23,1,quantile,0.2,84.7869794893734,2025-11-26
ILI incidence,BE,2025-11-30,2,quantile,0.2,75.82675242019276,2025-11-26
ILI incidence,BE,2025-12-07,3,quantile,0.2,85.91759009955773,2025-11-26
ILI incidence,BE,2025-12-14,4,quantile,0.2,93.08887883701112,2025-11-26
ILI incidence,BE,2025-11-23,1,quantile,0.25,87.48497126341644,2025-11-26
ILI incidence,BE,2025-11-30,2,quantile,0.25,77.7308455254273,2025-11-26
ILI incidence,BE,2025-12-07,3,quantile,0.25,88.43397817781683,2025-11-26
ILI incidence,BE,2025-12-14,4,quantile,0.25,95.0022952195388,2025-11-26
ILI incidence,BE,2025-11-23,1,quantile,0.3,89.05100539112775,2025-11-26
ILI incidence,BE,2025-11-30,2,quantile,0.3,79.9985893362943,2025-11-26
ILI incidence,BE,2025-12-07,3,quantile,0.3,90.1941595387308,2025-11-26
ILI incidence,BE,2025-12-14,4,quantile,0.3,96.40940804302387,2025-11-26
ILI incidence,BE,2025-11-23,1,quantile,0.35,90.09164777378406,2025-11-26
ILI incidence,BE,2025-11-30,2,quantile,0.35,81.54427970936761,2025-11-26
ILI incidence,BE,2025-12-07,3,quantile,0.35,91.13372428635141,2025-11-26
ILI incidence,BE,2025-12-14,4,quantile,0.35,97.37270590741558,2025-11-26
ILI incidence,BE,2025-11-23,1,quantile,0.4,91.75097743930262,2025-11-26
ILI incidence,BE,2025-11-30,2,quantile,0.4,82.89455064250427,2025-11-26
ILI incidence,BE,2025-12-07,3,quantile,0.4,92.7395889321373,2025-11-26
ILI incidence,BE,2025-12-14,4,quantile,0.4,97.88516440070228,2025-11-26
ILI incidence,BE,2025-11-23,1,quantile,0.45,93.20153464928879,2025-11-26
ILI incidence,BE,2025-11-30,2,quantile,0.45,84.29945413570651,2025-11-26
ILI incidence,BE,2025-12-07,3,quantile,0.45,93.93823012721205,2025-11-26
ILI incidence,BE,2025-12-14,4,quantile,0.45,99.07245413714475,2025-11-26
ILI incidence,BE,2025-11-23,1,quantile,0.5,93.95936751020864,2025-11-26
ILI incidence,BE,2025-11-30,2,quantile,0.5,85.70234724088691,2025-11-26
ILI incidence,BE,2025-12-07,3,quantile,0.5,96.42117332943863,2025-11-26
ILI incidence,BE,2025-12-14,4,quantile,0.5,99.67567750011588,2025-11-26
ILI incidence,BE,2025-11-23,1,quantile,0.55,95.49620747066251,2025-11-26
ILI incidence,BE,2025-11-30,2,quantile,0.55,87.2009467840205,2025-11-26
ILI incidence,BE,2025-12-07,3,quantile,0.55,98.70484465037553,2025-11-26
ILI incidence,BE,2025-12-14,4,quantile,0.55,100.73210645389727,2025-11-26
ILI incidence,BE,2025-11-23,1,quantile,0.6,98.14357288899305,2025-11-26
ILI incidence,BE,2025-11-30,2,quantile,0.6,88.26485497347723,2025-11-26
ILI incidence,BE,2025-12-07,3,quantile,0.6,100.13221214794238,2025-11-26
ILI incidence,BE,2025-12-14,4,quantile,0.6,102.79459765734607,2025-11-26
ILI incidence,BE,2025-11-23,1,quantile,0.65,100.4503201768968,2025-11-26
ILI incidence,BE,2025-11-30,2,quantile,0.65,89.72797334738529,2025-11-26
ILI incidence,BE,2025-12-07,3,quantile,0.65,101.45043980568869,2025-11-26
ILI incidence,BE,2025-12-14,4,quantile,0.65,104.37951103502762,2025-11-26
ILI incidence,BE,2025-11-23,1,quantile,0.7,103.2809064260499,2025-11-26
ILI incidence,BE,2025-11-30,2,quantile,0.7,92.2205740358402,2025-11-26
ILI incidence,BE,2025-12-07,3,quantile,0.7,102.62833447068276,2025-11-26
ILI incidence,BE,2025-12-14,4,quantile,0.7,105.56370833819722,2025-11-26
ILI incidence,BE,2025-11-23,1,quantile,0.75,105.93582586887324,2025-11-26
ILI incidence,BE,2025-11-30,2,quantile,0.75,96.56144681820703,2025-11-26
ILI incidence,BE,2025-12-07,3,quantile,0.75,105.05869377832653,2025-11-26
ILI incidence,BE,2025-12-14,4,quantile,0.75,111.41304621917251,2025-11-26
ILI incidence,BE,2025-11-23,1,quantile,0.8,109.01002288972481,2025-11-26
ILI incidence,BE,2025-11-30,2,quantile,0.8,101.68549786111798,2025-11-26
ILI incidence,BE,2025-12-07,3,quantile,0.8,108.14901778166754,2025-11-26
ILI incidence,BE,2025-12-14,4,quantile,0.8,116.57432492929576,2025-11-26
ILI incidence,BE,2025-11-23,1,quantile,0.85,111.82758346244393,2025-11-26
ILI incidence,BE,2025-11-30,2,quantile,0.85,105.59277420138538,2025-11-26
ILI incidence,BE,2025-12-07,3,quantile,0.85,112.32604880173764,2025-11-26
ILI incidence,BE,2025-12-14,4,quantile,0.85,124.34313624629446,2025-11-26
ILI incidence,BE,2025-11-23,1,quantile,0.9,124.28581249858308,2025-11-26
ILI incidence,BE,2025-11-30,2,quantile,0.9,114.74171017338408,2025-11-26
ILI incidence,BE,2025-12-07,3,quantile,0.9,115.4869693218459,2025-11-26
ILI incidence,BE,2025-12-14,4,quantile,0.9,124.6023196850764,2025-11-26
ILI incidence,BE,2025-11-23,1,quantile,0.95,126.0042595910601,2025-11-26
ILI incidence,BE,2025-11-30,2,quantile,0.95,119.84393932227361,2025-11-26
ILI incidence,BE,2025-12-07,3,quantile,0.95,127.19788100900463,2025-11-26
ILI incidence,BE,2025-12-14,4,quantile,0.95,136.23286608396143,2025-11-26
ILI incidence,BE,2025-11-23,1,quantile,0.975,128.28127332375456,2025-11-26
ILI incidence,BE,2025-11-30,2,quantile,0.975,122.49336335554575,2025-11-26
ILI incidence,BE,2025-12-07,3,quantile,0.975,146.1754846584303,2025-11-26
ILI incidence,BE,2025-12-14,4,quantile,0.975,140.30589148273882,2025-11-26
ILI incidence,BE,2025-11-23,1,quantile,0.99,157.0556151866501,2025-11-26
ILI incidence,BE,2025-11-30,2,quantile,0.99,127.4597189903265,2025-11-26
ILI incidence,BE,2025-12-07,3,quantile,0.99,160.79066639334343,2025-11-26
