target,location,target_end_date,horizon,output_type,output_type_id,value,origin_date
ILI incidence,BE,2026-02-08,1,quantile,0.01,93.85958939157314,2026-02-11
ILI incidence,BE,2026-02-15,2,quantile,0.01,268.29384578623734,2026-02-11
ILI incidence,BE,2026-02-22,3,quantile,0.01,419.7511030244367,2026-02-11
ILI incidence,BE,2026-03-01,4,quantile,0.01,395.22260166885576,2026-02-11
ILI incidence,BE,2026-02-08,1,quantile,0.025,304.45692349274924,2026-02-11
ILI incidence,BE,2026-02-15,2,quantile,0.025,309.2855966372633,2026-02-11
ILI incidence,BE,2026-02-22,3,quantile,0.025,432.8574463775072,2026-02-11
ILI incidence,BE,2026-03-01,4,quantile,0.025,426.28302408538156,2026-02-11
ILI incidence,BE,2026-02-08,1,quantile,0.05,307.3041361776537,2026-02-11
ILI incidence,BE,2026-02-15,2,quantile,0.05,320.65755987477087,2026-02-11
ILI incidence,BE,2026-02-22,3,quantile,0.05,450.04943907503474,2026-02-11
ILI incidence,BE,2026-03-01,4,quantile,0.05,445.3446096349848,2026-02-11
ILI incidence,BE,2026-02-08,1,quantile,0.1,319.74046039470204,2026-02-11
ILI incidence,BE,2026-02-15,2,quantile,0.1,348.97847370541535,2026-02-11
ILI incidence,BE,2026-02-22,3,quantile,0.1,450.7749859523592,2026-02-11
ILI incidence,BE,2026-03-01,4,quantile,0.1,456.18976090234884,2026-02-11
ILI incidence,BE,2026-02-08,1,quantile,0.15,332.2092018932425,2026-02-11
ILI incidence,BE,2026-02-15,2,quantile,0.15,356.6048263496348,2026-02-11
ILI incidence,BE,2026-02-22,3,quantile,0.15,487.3236305973741,2026-02-11
ILI incidence,BE,2026-03-01,4,quantile,0.15,490.7823413027248,2026-02-11
ILI incidence,BE,2026-02-08,1,quantile,0.2,338.16699660778363,2026-02-11
ILI incidence,BE,2026-02-15,2,quantile,0.2,362.6172590753757,2026-02-11
ILI incidence,BE,2026-02-22,3,quantile,0.2,503.0176340436147,2026-02-11
ILI incidence,BE,2026-03-01,4,quantile,0.2,493.9491032740649,2026-02-11
ILI incidence,BE,2026-02-08,1,quantile,0.25,347.1192508912352,2026-02-11
ILI incidence,BE,2026-02-15,2,quantile,0.25,368.0331729807981,2026-02-11
ILI incidence,BE,2026-02-22,3,quantile,0.25,514.301047685195,2026-02-11
ILI incidence,BE,2026-03-01,4,quantile,0.25,500.0982939226792,2026-02-11
ILI incidence,BE,2026-02-08,1,quantile,0.3,351.7529071035906,2026-02-11
ILI incidence,BE,2026-02-15,2,quantile,0.3,372.78156562751343,2026-02-11
ILI incidence,BE,2026-02-22,3,quantile,0.3,520.1848370286956,2026-02-11
ILI incidence,BE,2026-03-01,4,quantile,0.3,506.65000109127897,2026-02-11
ILI incidence,BE,2026-02-08,1,quantile,0.35,360.15888281418484,2026-02-11
ILI incidence,BE,2026-02-15,2,quantile,0.35,377.7597683745978,2026-02-11
ILI incidence,BE,2026-02-22,3,quantile,0.35,521.7628526610688,2026-02-11
ILI incidence,BE,2026-03-01,4,quantile,0.35,511.97692579144444,2026-02-11
ILI incidence,BE,2026-02-08,1,quantile,0.4,366.4516611686695,2026-02-11
ILI incidence,BE,2026-02-15,2,quantile,0.4,381.7347066343786,2026-02-11
ILI incidence,BE,2026-02-22,3,quantile,0.4,525.7162085772949,2026-02-11
ILI incidence,BE,2026-03-01,4,quantile,0.4,523.7553937388325,2026-02-11
ILI incidence,BE,2026-02-08,1,quantile,0.45,371.94519638974765,2026-02-11
ILI incidence,BE,2026-02-15,2,quantile,0.45,387.52058209597067,2026-02-11
ILI incidence,BE,2026-02-22,3,quantile,0.45,530.1386022654975,2026-02-11
ILI incidence,BE,2026-03-01,4,quantile,0.45,526.8018723835114,2026-02-11
ILI incidence,BE,2026-02-08,1,quantile,0.5,377.0822577602062,2026-02-11
ILI incidence,BE,2026-02-15,2,quantile,0.5,391.8484680632805,2026-02-11
ILI incidence,BE,2026-02-22,3,quantile,0.5,536.2735546400068,2026-02-11
ILI incidence,BE,2026-03-01,4,quantile,0.5,529.2617927676783,2026-02-11
ILI incidence,BE,2026-02-08,1,quantile,0.55,380.7855796611422,2026-02-11
ILI incidence,BE,2026-02-15,2,quantile,0.55,397.04063323915875,2026-02-11
ILI incidence,BE,2026-02-22,3,quantile,0.55,541.4494156401158,2026-02-11
ILI incidence,BE,2026-03-01,4,quantile,0.55,532.6314538254602,2026-02-11
ILI incidence,BE,2026-02-08,1,quantile,0.6,385.1214146989486,2026-02-11
ILI incidence,BE,2026-02-15,2,quantile,0.6,400.21105738869403,2026-02-11
ILI incidence,BE,2026-02-22,3,quantile,0.6,543.8411854327205,2026-02-11
ILI incidence,BE,2026-03-01,4,quantile,0.6,536.2751549392517,2026-02-11
ILI incidence,BE,2026-02-08,1,quantile,0.65,388.74552484085285,2026-02-11
ILI incidence,BE,2026-02-15,2,quantile,0.65,403.6365632207825,2026-02-11
ILI incidence,BE,2026-02-22,3,quantile,0.65,546.0885124018545,2026-02-11
ILI incidence,BE,2026-03-01,4,quantile,0.65,543.7543535284103,2026-02-11
ILI incidence,BE,2026-02-08,1,quantile,0.7,392.2323624575486,2026-02-11
ILI incidence,BE,2026-02-15,2,quantile,0.7,410.78214581567426,2026-02-11
ILI incidence,BE,2026-02-22,3,quantile,0.7,552.7096515531346,2026-02-11
ILI incidence,BE,2026-03-01,4,quantile,0.7,549.1951153537933,2026-02-11
ILI incidence,BE,2026-02-08,1,quantile,0.75,395.9086203740251,2026-02-11
ILI incidence,BE,2026-02-15,2,quantile,0.75,424.37323101871795,2026-02-11
ILI incidence,BE,2026-02-22,3,quantile,0.75,557.2108554752781,2026-02-11
ILI incidence,BE,2026-03-01,4,quantile,0.75,551.8789870813412,2026-02-11
ILI incidence,BE,2026-02-08,1,quantile,0.8,403.0391821039611,2026-02-11
ILI incidence,BE,2026-02-15,2,quantile,0.8,434.5441667629184,2026-02-11
ILI incidence,BE,2026-02-22,3,quantile,0.8,562.2155769334744,2026-02-11
ILI incidence,BE,2026-03-01,4,quantile,0.8,555.3677759411103,2026-02-11
ILI incidence,BE,2026-02-08,1,quantile,0.85,410.4201733244792,2026-02-11
ILI incidence,BE,2026-02-15,2,quantile,0.85,441.51004230351003,2026-02-11
ILI incidence,BE,2026-02-22,3,quantile,0.85,565.108668911876,2026-02-11
ILI incidence,BE,2026-03-01,4,quantile,0.85,559.5758879489595,2026-02-11
ILI incidence,BE,2026-02-08,1,quantile,0.9,419.276030685064,2026-02-11
ILI incidence,BE,2026-02-15,2,quantile,0.9,446.2528763681524,2026-02-11
ILI incidence,BE,2026-02-22,3,quantile,0.9,568.4714953035209,2026-02-11
ILI incidence,BE,2026-03-01,4,quantile,0.9,570.8368393129801,2026-02-11
ILI incidence,BE,2026-02-08,1,quantile,0.95,425.1169277110128,2026-02-11
ILI incidence,BE,2026-02-15,2,quantile,0.95,460.550772193369,2026-02-11
ILI incidence,BE,2026-02-22,3,quantile,0.95,578.383840512731,2026-02-11
ILI incidence,BE,2026-03-01,4,quantile,0.95,595.3951203543093,2026-02-11
ILI incidence,BE,2026-02-08,1,quantile,0.975,436.4519264820058,2026-02-11
ILI incidence,BE,2026-02-15,2,quantile,0.975,465.5348069808286,2026-02-11
ILI incidence,BE,2026-02-22,3,quantile,0.975,609.6443974113981,2026-02-11
ILI incidence,BE,2026-03-01,4,quantile,0.975,608.1318815035847,2026-02-11
ILI incidence,BE,2026-02-08,1,quantile,0.99,441.1696975377734,2026-02-11
ILI incidence,BE,2026-02-15,2,quantile,0.99,467.81986066558034,2026-02-11
ILI incidence,BE,2026-02-22,3,quantile,0.99,678.0880797745137,2026-02-11
ILI incidence,BE,2026-03-01,4,quantile,0.99,652.7105505980581,2026-02-11
ILI incidence,BE,2026-02-08,1,median,,377.0822577602062,2026-02-11
ILI incidence,BE,2026-02-15,2,median,,391.8484680632805,2026-02-11
ILI incidence,BE,2026-02-22,3,median,,536.2735546400068,2026-02-11
ILI incidence,BE,2026-03-01,4,median,,529.2617927676783,2026-02-11
ILI incidence,GR,2026-02-08,1,quantile,0.01,899.438695373096,2026-02-11
ILI incidence,GR,2026-02-15,2,quantile,0.01,671.3545767256387,2026-02-11
ILI incidence,GR,2026-02-22,3,quantile,0.01,623.2973976755303,2026-02-11
ILI incidence,GR,2026-03-01,4,quantile,0.01,625.3086812238092,2026-02-11
ILI incidence,GR,2026-02-08,1,quantile,0.025,957.7011579472857,2026-02-11
ILI incidence,GR,2026-02-15,2,quantile,0.025,808.0989236028249,2026-02-11
ILI incidence,GR,2026-02-22,3,quantile,0.025,777.1417710340728,2026-02-11
ILI incidence,GR,2026-03-01,4,quantile,0.025,655.3447558549983,2026-02-11
ILI incidence,GR,2026-02-08,1,quantile,0.05,1008.5027214894277,2026-02-11
ILI incidence,GR,2026-02-15,2,quantile,0.05,951.0761151408926,2026-02-11
ILI incidence,GR,2026-02-22,3,quantile,0.05,794.3527714770315,2026-02-11
ILI incidence,GR,2026-03-01,4,quantile,0.05,678.8998830309408,2026-02-11
ILI incidence,GR,2026-02-08,1,quantile,0.1,1018.2956422550473,2026-02-11
ILI incidence,GR,2026-02-15,2,quantile,0.1,957.4775344693834,2026-02-11
ILI incidence,GR,2026-02-22,3,quantile,0.1,881.6629546020278,2026-02-11
ILI incidence,GR,2026-03-01,4,quantile,0.1,833.7718180504163,2026-02-11
ILI incidence,GR,2026-02-08,1,quantile,0.15,1142.9110383507336,2026-02-11
ILI incidence,GR,2026-02-15,2,quantile,0.15,994.7916028575034,2026-02-11
ILI incidence,GR,2026-02-22,3,quantile,0.15,926.8697024945548,2026-02-11
ILI incidence,GR,2026-03-01,4,quantile,0.15,862.1067984661701,2026-02-11
ILI incidence,GR,2026-02-08,1,quantile,0.2,1176.3759199314202,2026-02-11
ILI incidence,GR,2026-02-15,2,quantile,0.2,1005.1082326648643,2026-02-11
ILI incidence,GR,2026-02-22,3,quantile,0.2,937.3108656997033,2026-02-11
ILI incidence,GR,2026-03-01,4,quantile,0.2,872.3167710197085,2026-02-11
ILI incidence,GR,2026-02-08,1,quantile,0.25,1196.0453333615626,2026-02-11
ILI incidence,GR,2026-02-15,2,quantile,0.25,1020.6143551712751,2026-02-11
ILI incidence,GR,2026-02-22,3,quantile,0.25,948.672971044212,2026-02-11
ILI incidence,GR,2026-03-01,4,quantile,0.25,877.1748405473217,2026-02-11
ILI incidence,GR,2026-02-08,1,quantile,0.3,1213.9481726929207,2026-02-11
ILI incidence,GR,2026-02-15,2,quantile,0.3,1030.571228523339,2026-02-11
ILI incidence,GR,2026-02-22,3,quantile,0.3,958.3217389039236,2026-02-11
ILI incidence,GR,2026-03-01,4,quantile,0.3,885.0603605200015,2026-02-11
ILI incidence,GR,2026-02-08,1,quantile,0.35,1225.4946263878167,2026-02-11
ILI incidence,GR,2026-02-15,2,quantile,0.35,1037.4030792491205,2026-02-11
ILI incidence,GR,2026-02-22,3,quantile,0.35,965.309281781143,2026-02-11
ILI incidence,GR,2026-03-01,4,quantile,0.35,890.7403469622188,2026-02-11
ILI incidence,GR,2026-02-08,1,quantile,0.4,1237.9135697773384,2026-02-11
ILI incidence,GR,2026-02-15,2,quantile,0.4,1041.0255284808322,2026-02-11
ILI incidence,GR,2026-02-22,3,quantile,0.4,970.661189905554,2026-02-11
ILI incidence,GR,2026-03-01,4,quantile,0.4,897.193018651974,2026-02-11
ILI incidence,GR,2026-02-08,1,quantile,0.45,1254.1453555234998,2026-02-11
ILI incidence,GR,2026-02-15,2,quantile,0.45,1045.2522997819472,2026-02-11
ILI incidence,GR,2026-02-22,3,quantile,0.45,981.5143757434969,2026-02-11
ILI incidence,GR,2026-03-01,4,quantile,0.45,902.5492475459093,2026-02-11
ILI incidence,GR,2026-02-08,1,quantile,0.5,1287.6002098825118,2026-02-11
ILI incidence,GR,2026-02-15,2,quantile,0.5,1049.0725682664975,2026-02-11
ILI incidence,GR,2026-02-22,3,quantile,0.5,993.7937337106844,2026-02-11
ILI incidence,GR,2026-03-01,4,quantile,0.5,907.6346628388934,2026-02-11
ILI incidence,GR,2026-02-08,1,quantile,0.55,1322.089193650282,2026-02-11
ILI incidence,GR,2026-02-15,2,quantile,0.55,1054.8741604824586,2026-02-11
ILI incidence,GR,2026-02-22,3,quantile,0.55,1009.7115223435717,2026-02-11
ILI incidence,GR,2026-03-01,4,quantile,0.55,915.3016439117023,2026-02-11
ILI incidence,GR,2026-02-08,1,quantile,0.6,1337.1446074557305,2026-02-11
ILI incidence,GR,2026-02-15,2,quantile,0.6,1089.8546209256974,2026-02-11
ILI incidence,GR,2026-02-22,3,quantile,0.6,1026.5089899746297,2026-02-11
ILI incidence,GR,2026-03-01,4,quantile,0.6,924.1312632319615,2026-02-11
ILI incidence,GR,2026-02-08,1,quantile,0.65,1350.9311463232136,2026-02-11
ILI incidence,GR,2026-02-15,2,quantile,0.65,1112.0342998070646,2026-02-11
ILI incidence,GR,2026-02-22,3,quantile,0.65,1047.4503990697528,2026-02-11
ILI incidence,GR,2026-03-01,4,quantile,0.65,931.4462230035061,2026-02-11
ILI incidence,GR,2026-02-08,1,quantile,0.7,1375.358673480034,2026-02-11
ILI incidence,GR,2026-02-15,2,quantile,0.7,1127.4114681381875,2026-02-11
ILI incidence,GR,2026-02-22,3,quantile,0.7,1101.1284113918907,2026-02-11
ILI incidence,GR,2026-03-01,4,quantile,0.7,940.156579425493,2026-02-11
ILI incidence,GR,2026-02-08,1,quantile,0.75,1387.9083714573603,2026-02-11
ILI incidence,GR,2026-02-15,2,quantile,0.75,1160.2482289475765,2026-02-11
ILI incidence,GR,2026-02-22,3,quantile,0.75,1110.9980971633845,2026-02-11
ILI incidence,GR,2026-03-01,4,quantile,0.75,1012.522286700156,2026-02-11
ILI incidence,GR,2026-02-08,1,quantile,0.8,1397.176160383845,2026-02-11
ILI incidence,GR,2026-02-15,2,quantile,0.8,1177.270395736641,2026-02-11
ILI incidence,GR,2026-02-22,3,quantile,0.8,1124.2851031352895,2026-02-11
ILI incidence,GR,2026-03-01,4,quantile,0.8,1052.3049505836034,2026-02-11
ILI incidence,GR,2026-02-08,1,quantile,0.85,1412.7865250332902,2026-02-11
ILI incidence,GR,2026-02-15,2,quantile,0.85,1194.5793666490308,2026-02-11
ILI incidence,GR,2026-02-22,3,quantile,0.85,1138.3690202432895,2026-02-11
ILI incidence,GR,2026-03-01,4,quantile,0.85,1073.9746277317117,2026-02-11
ILI incidence,GR,2026-02-08,1,quantile,0.9,1429.0129468624225,2026-02-11
ILI incidence,GR,2026-02-15,2,quantile,0.9,1240.4990838516524,2026-02-11
ILI incidence,GR,2026-02-22,3,quantile,0.9,1153.5580620707867,2026-02-11
ILI incidence,GR,2026-03-01,4,quantile,0.9,1119.8486130544418,2026-02-11
ILI incidence,GR,2026-02-08,1,quantile,0.95,1445.5788945298232,2026-02-11
ILI incidence,GR,2026-02-15,2,quantile,0.95,1290.5744323241122,2026-02-11
ILI incidence,GR,2026-02-22,3,quantile,0.95,1182.5150083771982,2026-02-11
ILI incidence,GR,2026-03-01,4,quantile,0.95,1140.5367943097513,2026-02-11
ILI incidence,GR,2026-02-08,1,quantile,0.975,1460.7590993469835,2026-02-11
ILI incidence,GR,2026-02-15,2,quantile,0.975,1349.3838375189234,2026-02-11
ILI incidence,GR,2026-02-22,3,quantile,0.975,1317.6722382150142,2026-02-11
ILI incidence,GR,2026-03-01,4,quantile,0.975,1145.9978582986448,2026-02-11
ILI incidence,GR,2026-02-08,1,quantile,0.99,1476.1905119879818,2026-02-11
ILI incidence,GR,2026-02-15,2,quantile,0.99,1351.237838794786,2026-02-11
ILI incidence,GR,2026-02-22,3,quantile,0.99,1436.6471303333656,2026-02-11
ILI incidence,GR,2026-03-01,4,quantile,0.99,1255.2375320649971,2026-02-11
ILI incidence,GR,2026-02-08,1,median,,1287.6002098825118,2026-02-11
ILI incidence,GR,2026-02-15,2,median,,1049.0725682664975,2026-02-11
ILI incidence,GR,2026-02-22,3,median,,993.7937337106844,2026-02-11
ILI incidence,GR,2026-03-01,4,median,,907.6346628388934,2026-02-11
ILI incidence,IS,2026-02-08,1,quantile,0.01,4.992104664526743,2026-02-11
ILI incidence,IS,2026-02-15,2,quantile,0.01,3.4782550549321685,2026-02-11
ILI incidence,IS,2026-02-22,3,quantile,0.01,1.2792875739668954,2026-02-11
ILI incidence,IS,2026-03-01,4,quantile,0.01,1.3993637374230645,2026-02-11
ILI incidence,IS,2026-02-08,1,quantile,0.025,5.574639497218036,2026-02-11
ILI incidence,IS,2026-02-15,2,quantile,0.025,3.6717453060586096,2026-02-11
ILI incidence,IS,2026-02-22,3,quantile,0.025,1.7953305552132708,2026-02-11
ILI incidence,IS,2026-03-01,4,quantile,0.025,1.8949065514770143,2026-02-11
ILI incidence,IS,2026-02-08,1,quantile,0.05,5.801645898424457,2026-02-11
ILI incidence,IS,2026-02-15,2,quantile,0.05,3.9444702515564933,2026-02-11
ILI incidence,IS,2026-02-22,3,quantile,0.05,3.6249721706812754,2026-02-11
ILI incidence,IS,2026-03-01,4,quantile,0.05,2.255569426462641,2026-02-11
ILI incidence,IS,2026-02-08,1,quantile,0.1,6.202098161176168,2026-02-11
ILI incidence,IS,2026-02-15,2,quantile,0.1,4.1777803448864885,2026-02-11
ILI incidence,IS,2026-02-22,3,quantile,0.1,4.031385151828059,2026-02-11
ILI incidence,IS,2026-03-01,4,quantile,0.1,2.4816689383108717,2026-02-11
ILI incidence,IS,2026-02-08,1,quantile,0.15,6.513598615459202,2026-02-11
ILI incidence,IS,2026-02-15,2,quantile,0.15,4.476303128015087,2026-02-11
ILI incidence,IS,2026-02-22,3,quantile,0.15,4.313093111417208,2026-02-11
ILI incidence,IS,2026-03-01,4,quantile,0.15,2.684263080201594,2026-02-11
ILI incidence,IS,2026-02-08,1,quantile,0.2,6.691647828229796,2026-02-11
ILI incidence,IS,2026-02-15,2,quantile,0.2,4.71660137972273,2026-02-11
ILI incidence,IS,2026-02-22,3,quantile,0.2,4.714364170509389,2026-02-11
ILI incidence,IS,2026-03-01,4,quantile,0.2,2.9618385065367896,2026-02-11
ILI incidence,IS,2026-02-08,1,quantile,0.25,6.901021919798341,2026-02-11
ILI incidence,IS,2026-02-15,2,quantile,0.25,4.915672040642461,2026-02-11
ILI incidence,IS,2026-02-22,3,quantile,0.25,5.9800112044273925,2026-02-11
ILI incidence,IS,2026-03-01,4,quantile,0.25,3.2926873559072964,2026-02-11
ILI incidence,IS,2026-02-08,1,quantile,0.3,7.140274313133969,2026-02-11
ILI incidence,IS,2026-02-15,2,quantile,0.3,5.112157590148357,2026-02-11
ILI incidence,IS,2026-02-22,3,quantile,0.3,6.592060636031358,2026-02-11
ILI incidence,IS,2026-03-01,4,quantile,0.3,3.4914756739075243,2026-02-11
ILI incidence,IS,2026-02-08,1,quantile,0.35,7.303381001828128,2026-02-11
ILI incidence,IS,2026-02-15,2,quantile,0.35,5.251424161009873,2026-02-11
ILI incidence,IS,2026-02-22,3,quantile,0.35,6.673679984539686,2026-02-11
ILI incidence,IS,2026-03-01,4,quantile,0.35,3.5801704164794024,2026-02-11
ILI incidence,IS,2026-02-08,1,quantile,0.4,7.433020525758649,2026-02-11
ILI incidence,IS,2026-02-15,2,quantile,0.4,5.366924965360009,2026-02-11
ILI incidence,IS,2026-02-22,3,quantile,0.4,6.747957476472753,2026-02-11
ILI incidence,IS,2026-03-01,4,quantile,0.4,3.7011622366750316,2026-02-11
ILI incidence,IS,2026-02-08,1,quantile,0.45,7.587393316653825,2026-02-11
ILI incidence,IS,2026-02-15,2,quantile,0.45,5.488108943702101,2026-02-11
ILI incidence,IS,2026-02-22,3,quantile,0.45,6.819803326772162,2026-02-11
ILI incidence,IS,2026-03-01,4,quantile,0.45,3.8574146176314725,2026-02-11
ILI incidence,IS,2026-02-08,1,quantile,0.5,7.738872967284838,2026-02-11
ILI incidence,IS,2026-02-15,2,quantile,0.5,5.622577858111589,2026-02-11
ILI incidence,IS,2026-02-22,3,quantile,0.5,6.918522093295146,2026-02-11
ILI incidence,IS,2026-03-01,4,quantile,0.5,4.069738751006842,2026-02-11
ILI incidence,IS,2026-02-08,1,quantile,0.55,7.968807886827301,2026-02-11
ILI incidence,IS,2026-02-15,2,quantile,0.55,5.758704701812285,2026-02-11
ILI incidence,IS,2026-02-22,3,quantile,0.55,7.058160724407904,2026-02-11
ILI incidence,IS,2026-03-01,4,quantile,0.55,4.356545927581181,2026-02-11
ILI incidence,IS,2026-02-08,1,quantile,0.6,8.279621015298847,2026-02-11
ILI incidence,IS,2026-02-15,2,quantile,0.6,5.8144204537955755,2026-02-11
ILI incidence,IS,2026-02-22,3,quantile,0.6,7.162406920356627,2026-02-11
ILI incidence,IS,2026-03-01,4,quantile,0.6,4.56998743142571,2026-02-11
ILI incidence,IS,2026-02-08,1,quantile,0.65,8.496582588469218,2026-02-11
ILI incidence,IS,2026-02-15,2,quantile,0.65,5.910222244753525,2026-02-11
ILI incidence,IS,2026-02-22,3,quantile,0.65,7.239047748772536,2026-02-11
ILI incidence,IS,2026-03-01,4,quantile,0.65,4.988959049557316,2026-02-11
ILI incidence,IS,2026-02-08,1,quantile,0.7,8.681758527694404,2026-02-11
ILI incidence,IS,2026-02-15,2,quantile,0.7,6.050988840712161,2026-02-11
ILI incidence,IS,2026-02-22,3,quantile,0.7,7.3189368415926825,2026-02-11
ILI incidence,IS,2026-03-01,4,quantile,0.7,5.490768771628292,2026-02-11
ILI incidence,IS,2026-02-08,1,quantile,0.75,8.893849592147944,2026-02-11
ILI incidence,IS,2026-02-15,2,quantile,0.75,6.196271084447289,2026-02-11
ILI incidence,IS,2026-02-22,3,quantile,0.75,7.393038956080876,2026-02-11
ILI incidence,IS,2026-03-01,4,quantile,0.75,5.7271498907598914,2026-02-11
ILI incidence,IS,2026-02-08,1,quantile,0.8,9.199776472140904,2026-02-11
ILI incidence,IS,2026-02-15,2,quantile,0.8,6.328583034872263,2026-02-11
ILI incidence,IS,2026-02-22,3,quantile,0.8,7.496834250395765,2026-02-11
ILI incidence,IS,2026-03-01,4,quantile,0.8,5.91863860521599,2026-02-11
ILI incidence,IS,2026-02-08,1,quantile,0.85,10.062371412755043,2026-02-11
ILI incidence,IS,2026-02-15,2,quantile,0.85,6.537201967357202,2026-02-11
ILI incidence,IS,2026-02-22,3,quantile,0.85,7.59270380627369,2026-02-11
ILI incidence,IS,2026-03-01,4,quantile,0.85,6.425976344414106,2026-02-11
ILI incidence,IS,2026-02-08,1,quantile,0.9,10.865962412082645,2026-02-11
ILI incidence,IS,2026-02-15,2,quantile,0.9,6.86547364538552,2026-02-11
ILI incidence,IS,2026-02-22,3,quantile,0.9,7.903174975117511,2026-02-11
ILI incidence,IS,2026-03-01,4,quantile,0.9,8.61956266821616,2026-02-11
ILI incidence,IS,2026-02-08,1,quantile,0.95,10.957521276468977,2026-02-11
ILI incidence,IS,2026-02-15,2,quantile,0.95,7.412897961868693,2026-02-11
ILI incidence,IS,2026-02-22,3,quantile,0.95,8.437469645959752,2026-02-11
ILI incidence,IS,2026-03-01,4,quantile,0.95,9.310825276961307,2026-02-11
