target,location,target_end_date,horizon,output_type,output_type_id,value,origin_date
ILI incidence,BE,2025-11-02,1,quantile,0.01,120.8016254221978,2025-11-05
ILI incidence,BE,2025-11-09,2,quantile,0.01,99.13046312691142,2025-11-05
ILI incidence,BE,2025-11-16,3,quantile,0.01,94.71755759565976,2025-11-05
ILI incidence,BE,2025-11-23,4,quantile,0.01,45.47931180733439,2025-11-05
ILI incidence,BE,2025-11-02,1,quantile,0.025,126.7392693512317,2025-11-05
ILI incidence,BE,2025-11-09,2,quantile,0.025,118.35284774046976,2025-11-05
ILI incidence,BE,2025-11-16,3,quantile,0.025,105.75777821842378,2025-11-05
ILI incidence,BE,2025-11-23,4,quantile,0.025,54.56733881374008,2025-11-05
ILI incidence,BE,2025-11-02,1,quantile,0.05,131.75824015871785,2025-11-05
ILI incidence,BE,2025-11-09,2,quantile,0.05,128.75446214744804,2025-11-05
ILI incidence,BE,2025-11-16,3,quantile,0.05,106.22854595202084,2025-11-05
ILI incidence,BE,2025-11-23,4,quantile,0.05,70.53520801584865,2025-11-05
ILI incidence,BE,2025-11-02,1,quantile,0.1,135.97852906101423,2025-11-05
ILI incidence,BE,2025-11-09,2,quantile,0.1,131.6312656971338,2025-11-05
ILI incidence,BE,2025-11-16,3,quantile,0.1,108.41664370757238,2025-11-05
ILI incidence,BE,2025-11-23,4,quantile,0.1,79.42618872405124,2025-11-05
ILI incidence,BE,2025-11-02,1,quantile,0.15,140.9977085482608,2025-11-05
ILI incidence,BE,2025-11-09,2,quantile,0.15,133.29663739367564,2025-11-05
ILI incidence,BE,2025-11-16,3,quantile,0.15,110.43416538454312,2025-11-05
ILI incidence,BE,2025-11-23,4,quantile,0.15,79.884455157126,2025-11-05
ILI incidence,BE,2025-11-02,1,quantile,0.2,144.3536048097774,2025-11-05
ILI incidence,BE,2025-11-09,2,quantile,0.2,135.07680617657368,2025-11-05
ILI incidence,BE,2025-11-16,3,quantile,0.2,111.7941756627294,2025-11-05
ILI incidence,BE,2025-11-23,4,quantile,0.2,82.04096714417625,2025-11-05
ILI incidence,BE,2025-11-02,1,quantile,0.25,146.10017259004383,2025-11-05
ILI incidence,BE,2025-11-09,2,quantile,0.25,135.93059693389569,2025-11-05
ILI incidence,BE,2025-11-16,3,quantile,0.25,112.52678777895161,2025-11-05
ILI incidence,BE,2025-11-23,4,quantile,0.25,85.29888019346646,2025-11-05
ILI incidence,BE,2025-11-02,1,quantile,0.3,147.23640724109706,2025-11-05
ILI incidence,BE,2025-11-09,2,quantile,0.3,136.31259688011752,2025-11-05
ILI incidence,BE,2025-11-16,3,quantile,0.3,112.98730579246038,2025-11-05
ILI incidence,BE,2025-11-23,4,quantile,0.3,87.53518179263219,2025-11-05
ILI incidence,BE,2025-11-02,1,quantile,0.35,149.98046571390222,2025-11-05
ILI incidence,BE,2025-11-09,2,quantile,0.35,137.93552111978377,2025-11-05
ILI incidence,BE,2025-11-16,3,quantile,0.35,114.02649615083921,2025-11-05
ILI incidence,BE,2025-11-23,4,quantile,0.35,88.96371648838624,2025-11-05
ILI incidence,BE,2025-11-02,1,quantile,0.4,150.79781780314164,2025-11-05
ILI incidence,BE,2025-11-09,2,quantile,0.4,139.63935897626175,2025-11-05
ILI incidence,BE,2025-11-16,3,quantile,0.4,114.6270835799196,2025-11-05
ILI incidence,BE,2025-11-23,4,quantile,0.4,90.89612101255196,2025-11-05
ILI incidence,BE,2025-11-02,1,quantile,0.45,151.9832187679965,2025-11-05
ILI incidence,BE,2025-11-09,2,quantile,0.45,141.20501991539686,2025-11-05
ILI incidence,BE,2025-11-16,3,quantile,0.45,115.25167151214494,2025-11-05
ILI incidence,BE,2025-11-23,4,quantile,0.45,92.59663897761294,2025-11-05
ILI incidence,BE,2025-11-02,1,quantile,0.5,154.54838035434022,2025-11-05
ILI incidence,BE,2025-11-09,2,quantile,0.5,141.91654369956595,2025-11-05
ILI incidence,BE,2025-11-16,3,quantile,0.5,116.33081530861631,2025-11-05
ILI incidence,BE,2025-11-23,4,quantile,0.5,95.15805498245112,2025-11-05
ILI incidence,BE,2025-11-02,1,quantile,0.55,156.008674139581,2025-11-05
ILI incidence,BE,2025-11-09,2,quantile,0.55,142.19082429250264,2025-11-05
ILI incidence,BE,2025-11-16,3,quantile,0.55,117.2126000909181,2025-11-05
ILI incidence,BE,2025-11-23,4,quantile,0.55,96.08215194508283,2025-11-05
ILI incidence,BE,2025-11-02,1,quantile,0.6,156.825564400416,2025-11-05
ILI incidence,BE,2025-11-09,2,quantile,0.6,142.44901806454192,2025-11-05
ILI incidence,BE,2025-11-16,3,quantile,0.6,117.65781980803501,2025-11-05
ILI incidence,BE,2025-11-23,4,quantile,0.6,97.03423604845013,2025-11-05
ILI incidence,BE,2025-11-02,1,quantile,0.65,158.78531216043672,2025-11-05
ILI incidence,BE,2025-11-09,2,quantile,0.65,143.58508454504874,2025-11-05
ILI incidence,BE,2025-11-16,3,quantile,0.65,118.60620372552798,2025-11-05
ILI incidence,BE,2025-11-23,4,quantile,0.65,97.4375532606649,2025-11-05
ILI incidence,BE,2025-11-02,1,quantile,0.7,160.16198349510506,2025-11-05
