target,location,target_end_date,horizon,output_type,output_type_id,value,origin_date
ILI incidence,BE,2025-10-26,1,quantile,0.01,74.84386475844202,2025-10-29
ILI incidence,BE,2025-11-02,2,quantile,0.01,103.90033896597228,2025-10-29
ILI incidence,BE,2025-11-09,3,quantile,0.01,104.55755231645203,2025-10-29
ILI incidence,BE,2025-11-16,4,quantile,0.01,82.24761093208986,2025-10-29
ILI incidence,BE,2025-10-26,1,quantile,0.025,75.7846178671474,2025-10-29
ILI incidence,BE,2025-11-02,2,quantile,0.025,123.21084099076938,2025-10-29
ILI incidence,BE,2025-11-09,3,quantile,0.025,105.85384236327158,2025-10-29
ILI incidence,BE,2025-11-16,4,quantile,0.025,91.08991053893921,2025-10-29
ILI incidence,BE,2025-10-26,1,quantile,0.05,77.61209275728146,2025-10-29
ILI incidence,BE,2025-11-02,2,quantile,0.05,135.0919996490654,2025-10-29
ILI incidence,BE,2025-11-09,3,quantile,0.05,121.84816187825254,2025-10-29
ILI incidence,BE,2025-11-16,4,quantile,0.05,98.01087190275386,2025-10-29
ILI incidence,BE,2025-10-26,1,quantile,0.1,81.47402435333638,2025-10-29
ILI incidence,BE,2025-11-02,2,quantile,0.1,137.08736884245917,2025-10-29
ILI incidence,BE,2025-11-09,3,quantile,0.1,128.44393386747757,2025-10-29
ILI incidence,BE,2025-11-16,4,quantile,0.1,102.54458546403335,2025-10-29
ILI incidence,BE,2025-10-26,1,quantile,0.15,83.87416462289558,2025-10-29
ILI incidence,BE,2025-11-02,2,quantile,0.15,138.6883791919294,2025-10-29
ILI incidence,BE,2025-11-09,3,quantile,0.15,130.65975416554727,2025-10-29
ILI incidence,BE,2025-11-16,4,quantile,0.15,103.61006138907086,2025-10-29
ILI incidence,BE,2025-10-26,1,quantile,0.2,85.27762514447925,2025-10-29
ILI incidence,BE,2025-11-02,2,quantile,0.2,139.61305614830263,2025-10-29
ILI incidence,BE,2025-11-09,3,quantile,0.2,131.89266969014582,2025-10-29
ILI incidence,BE,2025-11-16,4,quantile,0.2,104.90665315055091,2025-10-29
ILI incidence,BE,2025-10-26,1,quantile,0.25,87.69907059560607,2025-10-29
ILI incidence,BE,2025-11-02,2,quantile,0.25,140.2240210301373,2025-10-29
ILI incidence,BE,2025-11-09,3,quantile,0.25,132.60352325657865,2025-10-29
