target,location,target_end_date,horizon,output_type,output_type_id,value,origin_date
ILI incidence,BE,2025-11-09,1,quantile,0.01,107.56936437643576,2025-11-12
ILI incidence,BE,2025-11-16,2,quantile,0.01,102.3749072212245,2025-11-12
ILI incidence,BE,2025-11-23,3,quantile,0.01,63.75514685790181,2025-11-12
ILI incidence,BE,2025-11-30,4,quantile,0.01,58.903157173671296,2025-11-12
ILI incidence,BE,2025-11-09,1,quantile,0.025,124.05937737533792,2025-11-12
ILI incidence,BE,2025-11-16,2,quantile,0.025,108.7824967009189,2025-11-12
ILI incidence,BE,2025-11-23,3,quantile,0.025,70.66454038386908,2025-11-12
ILI incidence,BE,2025-11-30,4,quantile,0.025,58.99128217518305,2025-11-12
ILI incidence,BE,2025-11-09,1,quantile,0.05,124.28417307439204,2025-11-12
ILI incidence,BE,2025-11-16,2,quantile,0.05,109.53536027355699,2025-11-12
ILI incidence,BE,2025-11-23,3,quantile,0.05,73.77596639058297,2025-11-12
ILI incidence,BE,2025-11-30,4,quantile,0.05,59.03173440679894,2025-11-12
ILI incidence,BE,2025-11-09,1,quantile,0.1,125.49625512668936,2025-11-12
ILI incidence,BE,2025-11-16,2,quantile,0.1,111.07253865043754,2025-11-12
ILI incidence,BE,2025-11-23,3,quantile,0.1,75.99269257331528,2025-11-12
ILI incidence,BE,2025-11-30,4,quantile,0.1,59.07550546220107,2025-11-12
ILI incidence,BE,2025-11-09,1,quantile,0.15,128.25622685215123,2025-11-12
ILI incidence,BE,2025-11-16,2,quantile,0.15,111.63580707044385,2025-11-12
ILI incidence,BE,2025-11-23,3,quantile,0.15,77.45688248002057,2025-11-12
ILI incidence,BE,2025-11-30,4,quantile,0.15,64.37559336899899,2025-11-12
ILI incidence,BE,2025-11-09,1,quantile,0.2,129.9401753634532,2025-11-12
ILI incidence,BE,2025-11-16,2,quantile,0.2,112.43731098253228,2025-11-12
ILI incidence,BE,2025-11-23,3,quantile,0.2,78.3561174842328,2025-11-12
ILI incidence,BE,2025-11-30,4,quantile,0.2,69.1807231898156,2025-11-12
ILI incidence,BE,2025-11-09,1,quantile,0.25,130.77862077552962,2025-11-12
ILI incidence,BE,2025-11-16,2,quantile,0.25,113.52981916844512,2025-11-12
ILI incidence,BE,2025-11-23,3,quantile,0.25,79.57586938675864,2025-11-12
ILI incidence,BE,2025-11-30,4,quantile,0.25,70.08201330578618,2025-11-12
ILI incidence,BE,2025-11-09,1,quantile,0.3,131.61925346668573,2025-11-12
ILI incidence,BE,2025-11-16,2,quantile,0.3,114.46316788052981,2025-11-12
ILI incidence,BE,2025-11-23,3,quantile,0.3,81.67702132516555,2025-11-12
ILI incidence,BE,2025-11-30,4,quantile,0.3,71.05381495345637,2025-11-12
ILI incidence,BE,2025-11-09,1,quantile,0.35,132.3548041173437,2025-11-12
ILI incidence,BE,2025-11-16,2,quantile,0.35,115.08136476197443,2025-11-12
ILI incidence,BE,2025-11-23,3,quantile,0.35,83.69046763665537,2025-11-12
ILI incidence,BE,2025-11-30,4,quantile,0.35,71.66694045975018,2025-11-12
ILI incidence,BE,2025-11-09,1,quantile,0.4,132.94051689442415,2025-11-12
ILI incidence,BE,2025-11-16,2,quantile,0.4,115.5146392641267,2025-11-12
ILI incidence,BE,2025-11-23,3,quantile,0.4,84.47341328148063,2025-11-12
ILI incidence,BE,2025-11-30,4,quantile,0.4,72.33754804221687,2025-11-12
ILI incidence,BE,2025-11-09,1,quantile,0.45,134.28033719515403,2025-11-12
ILI incidence,BE,2025-11-16,2,quantile,0.45,115.98218586719449,2025-11-12
ILI incidence,BE,2025-11-23,3,quantile,0.45,85.139364258258,2025-11-12
ILI incidence,BE,2025-11-30,4,quantile,0.45,72.92492755605619,2025-11-12
ILI incidence,BE,2025-11-09,1,quantile,0.5,134.78769720291245,2025-11-12
ILI incidence,BE,2025-11-16,2,quantile,0.5,116.6878224416194,2025-11-12
ILI incidence,BE,2025-11-23,3,quantile,0.5,85.7526948388325,2025-11-12
ILI incidence,BE,2025-11-30,4,quantile,0.5,74.48526275087546,2025-11-12
ILI incidence,BE,2025-11-09,1,quantile,0.55,135.461722648815,2025-11-12
ILI incidence,BE,2025-11-16,2,quantile,0.55,118.1199222509918,2025-11-12
ILI incidence,BE,2025-11-23,3,quantile,0.55,86.28058116520376,2025-11-12
ILI incidence,BE,2025-11-30,4,quantile,0.55,75.64446489563719,2025-11-12
ILI incidence,BE,2025-11-09,1,quantile,0.6,136.22947666367511,2025-11-12
ILI incidence,BE,2025-11-16,2,quantile,0.6,120.4201637451444,2025-11-12
ILI incidence,BE,2025-11-23,3,quantile,0.6,87.57496962346325,2025-11-12
ILI incidence,BE,2025-11-30,4,quantile,0.6,76.13905768994314,2025-11-12
ILI incidence,BE,2025-11-09,1,quantile,0.65,137.19301467005135,2025-11-12
ILI incidence,BE,2025-11-16,2,quantile,0.65,121.07922949039006,2025-11-12
ILI incidence,BE,2025-11-23,3,quantile,0.65,88.60388590279668,2025-11-12
ILI incidence,BE,2025-11-30,4,quantile,0.65,76.90174486389526,2025-11-12
ILI incidence,BE,2025-11-09,1,quantile,0.7,138.22867328324946,2025-11-12
ILI incidence,BE,2025-11-16,2,quantile,0.7,121.59793042779835,2025-11-12
ILI incidence,BE,2025-11-23,3,quantile,0.7,89.4851085943124,2025-11-12
ILI incidence,BE,2025-11-30,4,quantile,0.7,77.16297598165386,2025-11-12
ILI incidence,BE,2025-11-09,1,quantile,0.75,138.97347458122124,2025-11-12
ILI incidence,BE,2025-11-16,2,quantile,0.75,122.65169798138146,2025-11-12
ILI incidence,BE,2025-11-23,3,quantile,0.75,89.81153541476925,2025-11-12
ILI incidence,BE,2025-11-30,4,quantile,0.75,77.43675743734832,2025-11-12
ILI incidence,BE,2025-11-09,1,quantile,0.8,140.28331228142076,2025-11-12
ILI incidence,BE,2025-11-16,2,quantile,0.8,123.27739264522515,2025-11-12
ILI incidence,BE,2025-11-23,3,quantile,0.8,91.68534516993981,2025-11-12
ILI incidence,BE,2025-11-30,4,quantile,0.8,78.07097164265024,2025-11-12
ILI incidence,BE,2025-11-09,1,quantile,0.85,141.3528277313804,2025-11-12
ILI incidence,BE,2025-11-16,2,quantile,0.85,123.68759163207024,2025-11-12
ILI incidence,BE,2025-11-23,3,quantile,0.85,92.05002757576672,2025-11-12
ILI incidence,BE,2025-11-30,4,quantile,0.85,78.81460157202596,2025-11-12
ILI incidence,BE,2025-11-09,1,quantile,0.9,142.76796105748065,2025-11-12
ILI incidence,BE,2025-11-16,2,quantile,0.9,125.33423136696646,2025-11-12
ILI incidence,BE,2025-11-23,3,quantile,0.9,92.45690406806678,2025-11-12
ILI incidence,BE,2025-11-30,4,quantile,0.9,80.00029277347363,2025-11-12
ILI incidence,BE,2025-11-09,1,quantile,0.95,148.70181993262392,2025-11-12
ILI incidence,BE,2025-11-16,2,quantile,0.95,129.66646364357166,2025-11-12
ILI incidence,BE,2025-11-23,3,quantile,0.95,99.59781385118414,2025-11-12
ILI incidence,BE,2025-11-30,4,quantile,0.95,81.91512612699104,2025-11-12
ILI incidence,BE,2025-11-09,1,quantile,0.975,151.837975626421,2025-11-12
ILI incidence,BE,2025-11-16,2,quantile,0.975,134.57372343545535,2025-11-12
ILI incidence,BE,2025-11-23,3,quantile,0.975,101.5317048369428,2025-11-12
ILI incidence,BE,2025-11-30,4,quantile,0.975,91.70204835701325,2025-11-12
ILI incidence,BE,2025-11-09,1,quantile,0.99,154.26668029998865,2025-11-12
