origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-10-15,ILI incidence,-1,2025-09-28,BE,quantile,0.01,66.0
2025-10-15,ILI incidence,-1,2025-09-28,BE,quantile,0.025,71.0
2025-10-15,ILI incidence,-1,2025-09-28,BE,quantile,0.05,75.0
2025-10-15,ILI incidence,-1,2025-09-28,BE,quantile,0.1,79.0
2025-10-15,ILI incidence,-1,2025-09-28,BE,quantile,0.15,82.0
2025-10-15,ILI incidence,-1,2025-09-28,BE,quantile,0.2,84.0
2025-10-15,ILI incidence,-1,2025-09-28,BE,quantile,0.25,87.0
2025-10-15,ILI incidence,-1,2025-09-28,BE,quantile,0.3,90.0
2025-10-15,ILI incidence,-1,2025-09-28,BE,quantile,0.35,93.0
2025-10-15,ILI incidence,-1,2025-09-28,BE,quantile,0.4,95.0
2025-10-15,ILI incidence,-1,2025-09-28,BE,quantile,0.45,98.0
2025-10-15,ILI incidence,-1,2025-09-28,BE,quantile,0.5,100.0
2025-10-15,ILI incidence,-1,2025-09-28,BE,quantile,0.55,103.0
2025-10-15,ILI incidence,-1,2025-09-28,BE,quantile,0.6,105.0
2025-10-15,ILI incidence,-1,2025-09-28,BE,quantile,0.65,108.0
2025-10-15,ILI incidence,-1,2025-09-28,BE,quantile,0.7,110.0
2025-10-15,ILI incidence,-1,2025-09-28,BE,quantile,0.75,114.0
2025-10-15,ILI incidence,-1,2025-09-28,BE,quantile,0.8,117.0
2025-10-15,ILI incidence,-1,2025-09-28,BE,quantile,0.85,120.0
2025-10-15,ILI incidence,-1,2025-09-28,BE,quantile,0.9,125.0
2025-10-15,ILI incidence,-1,2025-09-28,BE,quantile,0.95,131.0
2025-10-15,ILI incidence,-1,2025-09-28,BE,quantile,0.975,137.0
2025-10-15,ILI incidence,-1,2025-09-28,BE,quantile,0.99,163.0
2025-10-15,ARI incidence,-1,2025-09-28,BE,quantile,0.01,499.0
2025-10-15,ARI incidence,-1,2025-09-28,BE,quantile,0.025,529.0
2025-10-15,ARI incidence,-1,2025-09-28,BE,quantile,0.05,556.0
2025-10-15,ARI incidence,-1,2025-09-28,BE,quantile,0.1,591.0
2025-10-15,ARI incidence,-1,2025-09-28,BE,quantile,0.15,612.0
2025-10-15,ARI incidence,-1,2025-09-28,BE,quantile,0.2,629.0
2025-10-15,ARI incidence,-1,2025-09-28,BE,quantile,0.25,645.0
2025-10-15,ARI incidence,-1,2025-09-28,BE,quantile,0.3,660.0
2025-10-15,ARI incidence,-1,2025-09-28,BE,quantile,0.35,675.0
2025-10-15,ARI incidence,-1,2025-09-28,BE,quantile,0.4,690.0
2025-10-15,ARI incidence,-1,2025-09-28,BE,quantile,0.45,705.0
2025-10-15,ARI incidence,-1,2025-09-28,BE,quantile,0.5,721.0
2025-10-15,ARI incidence,-1,2025-09-28,BE,quantile,0.55,737.0
2025-10-15,ARI incidence,-1,2025-09-28,BE,quantile,0.6,753.0
2025-10-15,ARI incidence,-1,2025-09-28,BE,quantile,0.65,774.0
2025-10-15,ARI incidence,-1,2025-09-28,BE,quantile,0.7,794.0
2025-10-15,ARI incidence,-1,2025-09-28,BE,quantile,0.75,823.0
2025-10-15,ARI incidence,-1,2025-09-28,BE,quantile,0.8,853.0
2025-10-15,ARI incidence,-1,2025-09-28,BE,quantile,0.85,893.0
2025-10-15,ARI incidence,-1,2025-09-28,BE,quantile,0.9,944.0
2025-10-15,ARI incidence,-1,2025-09-28,BE,quantile,0.95,1079.0
2025-10-15,ARI incidence,-1,2025-09-28,BE,quantile,0.975,1323.0
2025-10-15,ARI incidence,-1,2025-09-28,BE,quantile,0.99,1755.0
2025-10-15,ILI incidence,0,2025-10-05,BE,quantile,0.01,81.0
2025-10-15,ILI incidence,0,2025-10-05,BE,quantile,0.025,83.0
2025-10-15,ILI incidence,0,2025-10-05,BE,quantile,0.05,84.0
2025-10-15,ILI incidence,0,2025-10-05,BE,quantile,0.1,88.0
2025-10-15,ILI incidence,0,2025-10-05,BE,quantile,0.15,91.0
2025-10-15,ILI incidence,0,2025-10-05,BE,quantile,0.2,94.0
2025-10-15,ILI incidence,0,2025-10-05,BE,quantile,0.25,98.0
2025-10-15,ILI incidence,0,2025-10-05,BE,quantile,0.3,101.0
2025-10-15,ILI incidence,0,2025-10-05,BE,quantile,0.35,104.0
2025-10-15,ILI incidence,0,2025-10-05,BE,quantile,0.4,107.0
2025-10-15,ILI incidence,0,2025-10-05,BE,quantile,0.45,110.0
2025-10-15,ILI incidence,0,2025-10-05,BE,quantile,0.5,114.0
2025-10-15,ILI incidence,0,2025-10-05,BE,quantile,0.55,118.0
2025-10-15,ILI incidence,0,2025-10-05,BE,quantile,0.6,121.0
2025-10-15,ILI incidence,0,2025-10-05,BE,quantile,0.65,124.0
2025-10-15,ILI incidence,0,2025-10-05,BE,quantile,0.7,127.0
2025-10-15,ILI incidence,0,2025-10-05,BE,quantile,0.75,130.0
2025-10-15,ILI incidence,0,2025-10-05,BE,quantile,0.8,135.0
2025-10-15,ILI incidence,0,2025-10-05,BE,quantile,0.85,138.0
2025-10-15,ILI incidence,0,2025-10-05,BE,quantile,0.9,141.0
2025-10-15,ILI incidence,0,2025-10-05,BE,quantile,0.95,145.0
2025-10-15,ILI incidence,0,2025-10-05,BE,quantile,0.975,147.0
2025-10-15,ILI incidence,0,2025-10-05,BE,quantile,0.99,148.0
2025-10-15,ARI incidence,0,2025-10-05,BE,quantile,0.01,623.0
2025-10-15,ARI incidence,0,2025-10-05,BE,quantile,0.025,628.0
2025-10-15,ARI incidence,0,2025-10-05,BE,quantile,0.05,639.0
2025-10-15,ARI incidence,0,2025-10-05,BE,quantile,0.1,658.0
2025-10-15,ARI incidence,0,2025-10-05,BE,quantile,0.15,674.0
2025-10-15,ARI incidence,0,2025-10-05,BE,quantile,0.2,689.0
2025-10-15,ARI incidence,0,2025-10-05,BE,quantile,0.25,706.0
2025-10-15,ARI incidence,0,2025-10-05,BE,quantile,0.3,724.0
2025-10-15,ARI incidence,0,2025-10-05,BE,quantile,0.35,742.0
2025-10-15,ARI incidence,0,2025-10-05,BE,quantile,0.4,758.0
2025-10-15,ARI incidence,0,2025-10-05,BE,quantile,0.45,777.0
2025-10-15,ARI incidence,0,2025-10-05,BE,quantile,0.5,795.0
2025-10-15,ARI incidence,0,2025-10-05,BE,quantile,0.55,816.0
2025-10-15,ARI incidence,0,2025-10-05,BE,quantile,0.6,841.0
2025-10-15,ARI incidence,0,2025-10-05,BE,quantile,0.65,876.0
2025-10-15,ARI incidence,0,2025-10-05,BE,quantile,0.7,911.0
2025-10-15,ARI incidence,0,2025-10-05,BE,quantile,0.75,943.0
2025-10-15,ARI incidence,0,2025-10-05,BE,quantile,0.8,976.0
2025-10-15,ARI incidence,0,2025-10-05,BE,quantile,0.85,1014.0
2025-10-15,ARI incidence,0,2025-10-05,BE,quantile,0.9,1059.0
2025-10-15,ARI incidence,0,2025-10-05,BE,quantile,0.95,1106.0
2025-10-15,ARI incidence,0,2025-10-05,BE,quantile,0.975,1126.0
2025-10-15,ARI incidence,0,2025-10-05,BE,quantile,0.99,1139.0
2025-10-15,ILI incidence,1,2025-10-12,BE,quantile,0.01,83.0
2025-10-15,ILI incidence,1,2025-10-12,BE,quantile,0.025,87.0
2025-10-15,ILI incidence,1,2025-10-12,BE,quantile,0.05,90.0
2025-10-15,ILI incidence,1,2025-10-12,BE,quantile,0.1,95.0
2025-10-15,ILI incidence,1,2025-10-12,BE,quantile,0.15,100.0
2025-10-15,ILI incidence,1,2025-10-12,BE,quantile,0.2,105.0
2025-10-15,ILI incidence,1,2025-10-12,BE,quantile,0.25,110.0
2025-10-15,ILI incidence,1,2025-10-12,BE,quantile,0.3,114.0
2025-10-15,ILI incidence,1,2025-10-12,BE,quantile,0.35,118.0
2025-10-15,ILI incidence,1,2025-10-12,BE,quantile,0.4,122.0
2025-10-15,ILI incidence,1,2025-10-12,BE,quantile,0.45,125.0
2025-10-15,ILI incidence,1,2025-10-12,BE,quantile,0.5,131.0
2025-10-15,ILI incidence,1,2025-10-12,BE,quantile,0.55,135.0
2025-10-15,ILI incidence,1,2025-10-12,BE,quantile,0.6,141.0
2025-10-15,ILI incidence,1,2025-10-12,BE,quantile,0.65,146.0
2025-10-15,ILI incidence,1,2025-10-12,BE,quantile,0.7,152.0
2025-10-15,ILI incidence,1,2025-10-12,BE,quantile,0.75,157.0
2025-10-15,ILI incidence,1,2025-10-12,BE,quantile,0.8,162.0
2025-10-15,ILI incidence,1,2025-10-12,BE,quantile,0.85,170.0
2025-10-15,ILI incidence,1,2025-10-12,BE,quantile,0.9,179.0
2025-10-15,ILI incidence,1,2025-10-12,BE,quantile,0.95,191.0
2025-10-15,ILI incidence,1,2025-10-12,BE,quantile,0.975,204.0
2025-10-15,ILI incidence,1,2025-10-12,BE,quantile,0.99,218.0
2025-10-15,ARI incidence,1,2025-10-12,BE,quantile,0.01,544.0
2025-10-15,ARI incidence,1,2025-10-12,BE,quantile,0.025,618.0
2025-10-15,ARI incidence,1,2025-10-12,BE,quantile,0.05,643.0
2025-10-15,ARI incidence,1,2025-10-12,BE,quantile,0.1,678.0
2025-10-15,ARI incidence,1,2025-10-12,BE,quantile,0.15,706.0
2025-10-15,ARI incidence,1,2025-10-12,BE,quantile,0.2,727.0
2025-10-15,ARI incidence,1,2025-10-12,BE,quantile,0.25,753.0
2025-10-15,ARI incidence,1,2025-10-12,BE,quantile,0.3,777.0
2025-10-15,ARI incidence,1,2025-10-12,BE,quantile,0.35,800.0
2025-10-15,ARI incidence,1,2025-10-12,BE,quantile,0.4,822.0
2025-10-15,ARI incidence,1,2025-10-12,BE,quantile,0.45,848.0
2025-10-15,ARI incidence,1,2025-10-12,BE,quantile,0.5,875.0
2025-10-15,ARI incidence,1,2025-10-12,BE,quantile,0.55,909.0
2025-10-15,ARI incidence,1,2025-10-12,BE,quantile,0.6,946.0
2025-10-15,ARI incidence,1,2025-10-12,BE,quantile,0.65,984.0
2025-10-15,ARI incidence,1,2025-10-12,BE,quantile,0.7,1031.0
2025-10-15,ARI incidence,1,2025-10-12,BE,quantile,0.75,1072.0
2025-10-15,ARI incidence,1,2025-10-12,BE,quantile,0.8,1125.0
2025-10-15,ARI incidence,1,2025-10-12,BE,quantile,0.85,1188.0
2025-10-15,ARI incidence,1,2025-10-12,BE,quantile,0.9,1263.0
2025-10-15,ARI incidence,1,2025-10-12,BE,quantile,0.95,1376.0
2025-10-15,ARI incidence,1,2025-10-12,BE,quantile,0.975,1458.0
2025-10-15,ARI incidence,1,2025-10-12,BE,quantile,0.99,1582.0
2025-10-15,ILI incidence,2,2025-10-19,BE,quantile,0.01,82.0
2025-10-15,ILI incidence,2,2025-10-19,BE,quantile,0.025,89.0
2025-10-15,ILI incidence,2,2025-10-19,BE,quantile,0.05,94.0
2025-10-15,ILI incidence,2,2025-10-19,BE,quantile,0.1,100.0
2025-10-15,ILI incidence,2,2025-10-19,BE,quantile,0.15,109.0
2025-10-15,ILI incidence,2,2025-10-19,BE,quantile,0.2,116.0
2025-10-15,ILI incidence,2,2025-10-19,BE,quantile,0.25,122.0
2025-10-15,ILI incidence,2,2025-10-19,BE,quantile,0.3,128.0
2025-10-15,ILI incidence,2,2025-10-19,BE,quantile,0.35,135.0
2025-10-15,ILI incidence,2,2025-10-19,BE,quantile,0.4,140.0
2025-10-15,ILI incidence,2,2025-10-19,BE,quantile,0.45,146.0
2025-10-15,ILI incidence,2,2025-10-19,BE,quantile,0.5,153.0
2025-10-15,ILI incidence,2,2025-10-19,BE,quantile,0.55,160.0
2025-10-15,ILI incidence,2,2025-10-19,BE,quantile,0.6,166.0
2025-10-15,ILI incidence,2,2025-10-19,BE,quantile,0.65,175.0
2025-10-15,ILI incidence,2,2025-10-19,BE,quantile,0.7,186.0
2025-10-15,ILI incidence,2,2025-10-19,BE,quantile,0.75,198.0
2025-10-15,ILI incidence,2,2025-10-19,BE,quantile,0.8,209.0
2025-10-15,ILI incidence,2,2025-10-19,BE,quantile,0.85,228.0
2025-10-15,ILI incidence,2,2025-10-19,BE,quantile,0.9,245.0
2025-10-15,ILI incidence,2,2025-10-19,BE,quantile,0.95,280.0
2025-10-15,ILI incidence,2,2025-10-19,BE,quantile,0.975,309.0
2025-10-15,ILI incidence,2,2025-10-19,BE,quantile,0.99,350.0
2025-10-15,ARI incidence,2,2025-10-19,BE,quantile,0.01,405.0
2025-10-15,ARI incidence,2,2025-10-19,BE,quantile,0.025,521.0
2025-10-15,ARI incidence,2,2025-10-19,BE,quantile,0.05,620.0
2025-10-15,ARI incidence,2,2025-10-19,BE,quantile,0.1,674.0
2025-10-15,ARI incidence,2,2025-10-19,BE,quantile,0.15,707.0
2025-10-15,ARI incidence,2,2025-10-19,BE,quantile,0.2,741.0
2025-10-15,ARI incidence,2,2025-10-19,BE,quantile,0.25,766.0
2025-10-15,ARI incidence,2,2025-10-19,BE,quantile,0.3,801.0
2025-10-15,ARI incidence,2,2025-10-19,BE,quantile,0.35,834.0
2025-10-15,ARI incidence,2,2025-10-19,BE,quantile,0.4,877.0
2025-10-15,ARI incidence,2,2025-10-19,BE,quantile,0.45,918.0
2025-10-15,ARI incidence,2,2025-10-19,BE,quantile,0.5,957.0
2025-10-15,ARI incidence,2,2025-10-19,BE,quantile,0.55,1011.0
2025-10-15,ARI incidence,2,2025-10-19,BE,quantile,0.6,1056.0
2025-10-15,ARI incidence,2,2025-10-19,BE,quantile,0.65,1114.0
2025-10-15,ARI incidence,2,2025-10-19,BE,quantile,0.7,1178.0
2025-10-15,ARI incidence,2,2025-10-19,BE,quantile,0.75,1255.0
2025-10-15,ARI incidence,2,2025-10-19,BE,quantile,0.8,1344.0
2025-10-15,ARI incidence,2,2025-10-19,BE,quantile,0.85,1438.0
2025-10-15,ARI incidence,2,2025-10-19,BE,quantile,0.9,1563.0
2025-10-15,ARI incidence,2,2025-10-19,BE,quantile,0.95,1759.0
2025-10-15,ARI incidence,2,2025-10-19,BE,quantile,0.975,1960.0
2025-10-15,ARI incidence,2,2025-10-19,BE,quantile,0.99,2178.0
2025-10-15,ILI incidence,3,2025-10-26,BE,quantile,0.01,74.0
2025-10-15,ILI incidence,3,2025-10-26,BE,quantile,0.025,89.0
2025-10-15,ILI incidence,3,2025-10-26,BE,quantile,0.05,95.0
2025-10-15,ILI incidence,3,2025-10-26,BE,quantile,0.1,106.0
2025-10-15,ILI incidence,3,2025-10-26,BE,quantile,0.15,118.0
2025-10-15,ILI incidence,3,2025-10-26,BE,quantile,0.2,126.0
2025-10-15,ILI incidence,3,2025-10-26,BE,quantile,0.25,134.0
2025-10-15,ILI incidence,3,2025-10-26,BE,quantile,0.3,143.0
2025-10-15,ILI incidence,3,2025-10-26,BE,quantile,0.35,153.0
2025-10-15,ILI incidence,3,2025-10-26,BE,quantile,0.4,164.0
2025-10-15,ILI incidence,3,2025-10-26,BE,quantile,0.45,171.0
2025-10-15,ILI incidence,3,2025-10-26,BE,quantile,0.5,180.0
2025-10-15,ILI incidence,3,2025-10-26,BE,quantile,0.55,193.0
2025-10-15,ILI incidence,3,2025-10-26,BE,quantile,0.6,204.0
2025-10-15,ILI incidence,3,2025-10-26,BE,quantile,0.65,219.0
2025-10-15,ILI incidence,3,2025-10-26,BE,quantile,0.7,235.0
2025-10-15,ILI incidence,3,2025-10-26,BE,quantile,0.75,256.0
2025-10-15,ILI incidence,3,2025-10-26,BE,quantile,0.8,276.0
2025-10-15,ILI incidence,3,2025-10-26,BE,quantile,0.85,311.0
2025-10-15,ILI incidence,3,2025-10-26,BE,quantile,0.9,347.0
2025-10-15,ILI incidence,3,2025-10-26,BE,quantile,0.95,405.0
2025-10-15,ILI incidence,3,2025-10-26,BE,quantile,0.975,485.0
2025-10-15,ILI incidence,3,2025-10-26,BE,quantile,0.99,557.0
2025-10-15,ARI incidence,3,2025-10-26,BE,quantile,0.01,355.0
2025-10-15,ARI incidence,3,2025-10-26,BE,quantile,0.025,448.0
2025-10-15,ARI incidence,3,2025-10-26,BE,quantile,0.05,561.0
2025-10-15,ARI incidence,3,2025-10-26,BE,quantile,0.1,660.0
2025-10-15,ARI incidence,3,2025-10-26,BE,quantile,0.15,702.0
2025-10-15,ARI incidence,3,2025-10-26,BE,quantile,0.2,740.0
2025-10-15,ARI incidence,3,2025-10-26,BE,quantile,0.25,778.0
2025-10-15,ARI incidence,3,2025-10-26,BE,quantile,0.3,819.0
2025-10-15,ARI incidence,3,2025-10-26,BE,quantile,0.35,861.0
2025-10-15,ARI incidence,3,2025-10-26,BE,quantile,0.4,920.0
2025-10-15,ARI incidence,3,2025-10-26,BE,quantile,0.45,967.0
2025-10-15,ARI incidence,3,2025-10-26,BE,quantile,0.5,1021.0
2025-10-15,ARI incidence,3,2025-10-26,BE,quantile,0.55,1088.0
2025-10-15,ARI incidence,3,2025-10-26,BE,quantile,0.6,1167.0
2025-10-15,ARI incidence,3,2025-10-26,BE,quantile,0.65,1245.0
2025-10-15,ARI incidence,3,2025-10-26,BE,quantile,0.7,1334.0
2025-10-15,ARI incidence,3,2025-10-26,BE,quantile,0.75,1438.0
2025-10-15,ARI incidence,3,2025-10-26,BE,quantile,0.8,1572.0
2025-10-15,ARI incidence,3,2025-10-26,BE,quantile,0.85,1732.0
2025-10-15,ARI incidence,3,2025-10-26,BE,quantile,0.9,1916.0
2025-10-15,ARI incidence,3,2025-10-26,BE,quantile,0.95,2181.0
2025-10-15,ARI incidence,3,2025-10-26,BE,quantile,0.975,2418.0
2025-10-15,ARI incidence,3,2025-10-26,BE,quantile,0.99,2631.0
2025-10-15,ILI incidence,4,2025-11-02,BE,quantile,0.01,66.0
2025-10-15,ILI incidence,4,2025-11-02,BE,quantile,0.025,89.0
2025-10-15,ILI incidence,4,2025-11-02,BE,quantile,0.05,97.0
2025-10-15,ILI incidence,4,2025-11-02,BE,quantile,0.1,113.0
2025-10-15,ILI incidence,4,2025-11-02,BE,quantile,0.15,126.0
2025-10-15,ILI incidence,4,2025-11-02,BE,quantile,0.2,136.0
2025-10-15,ILI incidence,4,2025-11-02,BE,quantile,0.25,148.0
