target,location,target_end_date,horizon,output_type,output_type_id,value,origin_date
ILI incidence,BE,2025-10-19,1,quantile,0.01,0.0,2025-10-21
ILI incidence,BE,2025-10-26,2,quantile,0.01,0.0,2025-10-21
ILI incidence,BE,2025-11-02,3,quantile,0.01,0.0,2025-10-21
ILI incidence,BE,2025-11-09,4,quantile,0.01,0.0,2025-10-21
ILI incidence,BE,2025-10-19,1,quantile,0.025,0.0,2025-10-21
ILI incidence,BE,2025-10-26,2,quantile,0.025,0.0,2025-10-21
ILI incidence,BE,2025-11-02,3,quantile,0.025,0.0,2025-10-21
ILI incidence,BE,2025-11-09,4,quantile,0.025,0.0,2025-10-21
ILI incidence,BE,2025-10-19,1,quantile,0.05,0.0,2025-10-21
ILI incidence,BE,2025-10-26,2,quantile,0.05,0.0,2025-10-21
ILI incidence,BE,2025-11-02,3,quantile,0.05,0.0,2025-10-21
ILI incidence,BE,2025-11-09,4,quantile,0.05,0.0,2025-10-21
ILI incidence,BE,2025-10-19,1,quantile,0.1,0.0,2025-10-21
ILI incidence,BE,2025-10-26,2,quantile,0.1,0.0,2025-10-21
ILI incidence,BE,2025-11-02,3,quantile,0.1,0.0,2025-10-21
ILI incidence,BE,2025-11-09,4,quantile,0.1,0.0,2025-10-21
ILI incidence,BE,2025-10-19,1,quantile,0.15,9.6903955063728,2025-10-21
ILI incidence,BE,2025-10-26,2,quantile,0.15,0.0,2025-10-21
ILI incidence,BE,2025-11-02,3,quantile,0.15,15.19676664722563,2025-10-21
ILI incidence,BE,2025-11-09,4,quantile,0.15,22.43633324697031,2025-10-21
ILI incidence,BE,2025-10-19,1,quantile,0.2,30.169688561708316,2025-10-21
ILI incidence,BE,2025-10-26,2,quantile,0.2,22.918604690941578,2025-10-21
ILI incidence,BE,2025-11-02,3,quantile,0.2,35.36238687062335,2025-10-21
ILI incidence,BE,2025-11-09,4,quantile,0.2,44.479210149146176,2025-10-21
ILI incidence,BE,2025-10-19,1,quantile,0.25,54.47876246662034,2025-10-21
ILI incidence,BE,2025-10-26,2,quantile,0.25,47.099530071950035,2025-10-21
ILI incidence,BE,2025-11-02,3,quantile,0.25,56.480515469085624,2025-10-21
ILI incidence,BE,2025-11-09,4,quantile,0.25,67.50625794565207,2025-10-21
ILI incidence,BE,2025-10-19,1,quantile,0.3,71.71636233292254,2025-10-21
ILI incidence,BE,2025-10-26,2,quantile,0.3,66.06299286721274,2025-10-21
ILI incidence,BE,2025-11-02,3,quantile,0.3,71.98123986522639,2025-10-21
ILI incidence,BE,2025-11-09,4,quantile,0.3,85.7278816139964,2025-10-21
ILI incidence,BE,2025-10-19,1,quantile,0.35,91.43474949158507,2025-10-21
ILI incidence,BE,2025-10-26,2,quantile,0.35,86.67414560823204,2025-10-21
ILI incidence,BE,2025-11-02,3,quantile,0.35,87.12308942861576,2025-10-21
ILI incidence,BE,2025-11-09,4,quantile,0.35,102.02129104511937,2025-10-21
ILI incidence,BE,2025-10-19,1,quantile,0.4,108.5016997775767,2025-10-21
ILI incidence,BE,2025-10-26,2,quantile,0.4,102.69149780583602,2025-10-21
ILI incidence,BE,2025-11-02,3,quantile,0.4,103.36849180958814,2025-10-21
ILI incidence,BE,2025-11-09,4,quantile,0.4,119.52011183502957,2025-10-21
ILI incidence,BE,2025-10-19,1,quantile,0.45,123.99786560919823,2025-10-21
ILI incidence,BE,2025-10-26,2,quantile,0.45,118.87377553931502,2025-10-21
ILI incidence,BE,2025-11-02,3,quantile,0.45,119.00649922380546,2025-10-21
ILI incidence,BE,2025-11-09,4,quantile,0.45,133.92633528796063,2025-10-21
ILI incidence,BE,2025-10-19,1,quantile,0.5,139.5890923959592,2025-10-21
ILI incidence,BE,2025-10-26,2,quantile,0.5,135.5110862907398,2025-10-21
ILI incidence,BE,2025-11-02,3,quantile,0.5,132.2687325785132,2025-10-21
ILI incidence,BE,2025-11-09,4,quantile,0.5,151.3045468473299,2025-10-21
ILI incidence,BE,2025-10-19,1,quantile,0.55,155.64941909247278,2025-10-21
ILI incidence,BE,2025-10-26,2,quantile,0.55,147.74764130966457,2025-10-21
ILI incidence,BE,2025-11-02,3,quantile,0.55,146.08946339432833,2025-10-21
ILI incidence,BE,2025-11-09,4,quantile,0.55,166.99514538731398,2025-10-21
ILI incidence,BE,2025-10-19,1,quantile,0.6,167.80558931533918,2025-10-21
ILI incidence,BE,2025-10-26,2,quantile,0.6,162.30101580438352,2025-10-21
ILI incidence,BE,2025-11-02,3,quantile,0.6,158.12962796723815,2025-10-21
ILI incidence,BE,2025-11-09,4,quantile,0.6,184.6776982170756,2025-10-21
ILI incidence,BE,2025-10-19,1,quantile,0.65,184.64603974257392,2025-10-21
ILI incidence,BE,2025-10-26,2,quantile,0.65,178.74325493693513,2025-10-21
ILI incidence,BE,2025-11-02,3,quantile,0.65,176.81099567377586,2025-10-21
ILI incidence,BE,2025-11-09,4,quantile,0.65,202.14927640021745,2025-10-21
ILI incidence,BE,2025-10-19,1,quantile,0.7,204.71468590547082,2025-10-21
ILI incidence,BE,2025-10-26,2,quantile,0.7,196.26166302287817,2025-10-21
ILI incidence,BE,2025-11-02,3,quantile,0.7,195.9533291010193,2025-10-21
ILI incidence,BE,2025-11-09,4,quantile,0.7,218.9710225638272,2025-10-21
ILI incidence,BE,2025-10-19,1,quantile,0.75,227.65340858718358,2025-10-21
ILI incidence,BE,2025-10-26,2,quantile,0.75,214.80835021167016,2025-10-21
ILI incidence,BE,2025-11-02,3,quantile,0.75,212.88753914648646,2025-10-21
ILI incidence,BE,2025-11-09,4,quantile,0.75,238.60371857228407,2025-10-21
ILI incidence,BE,2025-10-19,1,quantile,0.8,247.42723720366277,2025-10-21
ILI incidence,BE,2025-10-26,2,quantile,0.8,230.90935658349662,2025-10-21
ILI incidence,BE,2025-11-02,3,quantile,0.8,236.242087520064,2025-10-21
ILI incidence,BE,2025-11-09,4,quantile,0.8,257.90625600212104,2025-10-21
ILI incidence,BE,2025-10-19,1,quantile,0.85,266.98074114232196,2025-10-21
ILI incidence,BE,2025-10-26,2,quantile,0.85,252.485148759322,2025-10-21
ILI incidence,BE,2025-11-02,3,quantile,0.85,262.61946213178163,2025-10-21
ILI incidence,BE,2025-11-09,4,quantile,0.85,282.664648061913,2025-10-21
ILI incidence,BE,2025-10-19,1,quantile,0.9,292.5952169256698,2025-10-21
ILI incidence,BE,2025-10-26,2,quantile,0.9,286.8438748912545,2025-10-21
