target,location,target_end_date,horizon,output_type,output_type_id,value,origin_date
ILI incidence,BE,2025-11-16,1,quantile,0.01,0.0,2025-11-19
ILI incidence,BE,2025-11-23,2,quantile,0.01,0.0,2025-11-19
ILI incidence,BE,2025-11-30,3,quantile,0.01,0.0,2025-11-19
ILI incidence,BE,2025-12-07,4,quantile,0.01,4.572706582121874,2025-11-19
ILI incidence,BE,2025-11-16,1,quantile,0.025,0.0,2025-11-19
ILI incidence,BE,2025-11-23,2,quantile,0.025,0.0,2025-11-19
ILI incidence,BE,2025-11-30,3,quantile,0.025,0.0,2025-11-19
ILI incidence,BE,2025-12-07,4,quantile,0.025,50.051685300847076,2025-11-19
ILI incidence,BE,2025-11-16,1,quantile,0.05,0.0,2025-11-19
ILI incidence,BE,2025-11-23,2,quantile,0.05,0.0,2025-11-19
ILI incidence,BE,2025-11-30,3,quantile,0.05,11.67278531710801,2025-11-19
ILI incidence,BE,2025-12-07,4,quantile,0.05,90.19387246928146,2025-11-19
ILI incidence,BE,2025-11-16,1,quantile,0.1,0.0,2025-11-19
ILI incidence,BE,2025-11-23,2,quantile,0.1,24.627468644368527,2025-11-19
ILI incidence,BE,2025-11-30,3,quantile,0.1,56.31699992900428,2025-11-19
ILI incidence,BE,2025-12-07,4,quantile,0.1,130.7888959187909,2025-11-19
ILI incidence,BE,2025-11-16,1,quantile,0.15,26.927188225877916,2025-11-19
ILI incidence,BE,2025-11-23,2,quantile,0.15,48.996308537818386,2025-11-19
ILI incidence,BE,2025-11-30,3,quantile,0.15,85.20685505175457,2025-11-19
ILI incidence,BE,2025-12-07,4,quantile,0.15,153.82712182281261,2025-11-19
ILI incidence,BE,2025-11-16,1,quantile,0.2,47.7918677201481,2025-11-19
ILI incidence,BE,2025-11-23,2,quantile,0.2,74.4494478239417,2025-11-19
ILI incidence,BE,2025-11-30,3,quantile,0.2,109.72883637009845,2025-11-19
ILI incidence,BE,2025-12-07,4,quantile,0.2,174.23507214148805,2025-11-19
ILI incidence,BE,2025-11-16,1,quantile,0.25,69.27150608403618,2025-11-19
ILI incidence,BE,2025-11-23,2,quantile,0.25,97.06972413999475,2025-11-19
ILI incidence,BE,2025-11-30,3,quantile,0.25,130.16887272009924,2025-11-19
ILI incidence,BE,2025-12-07,4,quantile,0.25,197.52226073891848,2025-11-19
ILI incidence,BE,2025-11-16,1,quantile,0.3,83.71844508516433,2025-11-19
ILI incidence,BE,2025-11-23,2,quantile,0.3,120.40672612038823,2025-11-19
ILI incidence,BE,2025-11-30,3,quantile,0.3,152.41661336835676,2025-11-19
ILI incidence,BE,2025-12-07,4,quantile,0.3,212.88567129778914,2025-11-19
ILI incidence,BE,2025-11-16,1,quantile,0.35,102.48316521954595,2025-11-19
ILI incidence,BE,2025-11-23,2,quantile,0.35,135.3692192990135,2025-11-19
ILI incidence,BE,2025-11-30,3,quantile,0.35,168.8647875364846,2025-11-19
ILI incidence,BE,2025-12-07,4,quantile,0.35,226.08452916049376,2025-11-19
ILI incidence,BE,2025-11-16,1,quantile,0.4,117.26101887814796,2025-11-19
ILI incidence,BE,2025-11-23,2,quantile,0.4,148.0161890675543,2025-11-19
ILI incidence,BE,2025-11-30,3,quantile,0.4,185.46064319967653,2025-11-19
ILI incidence,BE,2025-12-07,4,quantile,0.4,238.6675212442756,2025-11-19
ILI incidence,BE,2025-11-16,1,quantile,0.45,135.96163326920066,2025-11-19
ILI incidence,BE,2025-11-23,2,quantile,0.45,165.94412188887114,2025-11-19
ILI incidence,BE,2025-11-30,3,quantile,0.45,199.6076116816322,2025-11-19
ILI incidence,BE,2025-12-07,4,quantile,0.45,251.10697562194628,2025-11-19
ILI incidence,BE,2025-11-16,1,quantile,0.5,154.27652493237161,2025-11-19
ILI incidence,BE,2025-11-23,2,quantile,0.5,179.35824849868192,2025-11-19
ILI incidence,BE,2025-11-30,3,quantile,0.5,215.84884502306045,2025-11-19
ILI incidence,BE,2025-12-07,4,quantile,0.5,272.25102556575507,2025-11-19
ILI incidence,BE,2025-11-16,1,quantile,0.55,169.7900673749903,2025-11-19
ILI incidence,BE,2025-11-23,2,quantile,0.55,196.70204669392305,2025-11-19
ILI incidence,BE,2025-11-30,3,quantile,0.55,229.4452088649279,2025-11-19
ILI incidence,BE,2025-12-07,4,quantile,0.55,287.162977364877,2025-11-19
ILI incidence,BE,2025-11-16,1,quantile,0.6,186.27275800788254,2025-11-19
ILI incidence,BE,2025-11-23,2,quantile,0.6,208.8706999347748,2025-11-19
ILI incidence,BE,2025-11-30,3,quantile,0.6,245.9123576493393,2025-11-19
ILI incidence,BE,2025-12-07,4,quantile,0.6,304.9608776516262,2025-11-19
ILI incidence,BE,2025-11-16,1,quantile,0.65,203.9381329790886,2025-11-19
ILI incidence,BE,2025-11-23,2,quantile,0.65,218.95266568349712,2025-11-19
ILI incidence,BE,2025-11-30,3,quantile,0.65,266.293415001734,2025-11-19
ILI incidence,BE,2025-12-07,4,quantile,0.65,316.73995044100235,2025-11-19
ILI incidence,BE,2025-11-16,1,quantile,0.7,221.70676802936018,2025-11-19
ILI incidence,BE,2025-11-23,2,quantile,0.7,234.98932498495697,2025-11-19
ILI incidence,BE,2025-11-30,3,quantile,0.7,286.4602135437461,2025-11-19
ILI incidence,BE,2025-12-07,4,quantile,0.7,334.98419535367026,2025-11-19
ILI incidence,BE,2025-11-16,1,quantile,0.75,240.45556029958857,2025-11-19
ILI incidence,BE,2025-11-23,2,quantile,0.75,250.07160813998615,2025-11-19
ILI incidence,BE,2025-11-30,3,quantile,0.75,304.7305271180428,2025-11-19
ILI incidence,BE,2025-12-07,4,quantile,0.75,356.98096235727115,2025-11-19
ILI incidence,BE,2025-11-16,1,quantile,0.8,258.75665780878563,2025-11-19
ILI incidence,BE,2025-11-23,2,quantile,0.8,268.6027429460661,2025-11-19
ILI incidence,BE,2025-11-30,3,quantile,0.8,324.8771568200935,2025-11-19
ILI incidence,BE,2025-12-07,4,quantile,0.8,379.5988537740765,2025-11-19
